Date,TBTA_CBDInbound,PANYNJ_CBDInbound,ERB_Inbound,TPEP_CBD_Speed,TBTA_CBDInbound_Avg,PANYNJ_CBDInbound_Avg,ERB_Inbound_Avg,Total_CBDInbound_Volume,TBTA_CBDInbound_Pct,PANYNJ_CBDInbound_Pct,ERB_Inbound_Pct,TPEP_CBD_Speed_Avg
2/21/2021,37404,69077,153325,11.229,48321,67455,145494,261270,0.184946607,0.258181192,0.556872201,10.496
2/22/2021,55749,70517,152310,10.12,50068,67960,148638,266666,0.187755469,0.254850637,0.557393893,10.341
2/23/2021,63143,76877,192068,10.012,50397,68462,152648,271507,0.185619524,0.252155561,0.562224915,10.317
2/24/2021,67115,80726,205617,9.726,50532,68132,154264,272928,0.185147731,0.249633603,0.565218666,10.353
2/25/2021,67351,81192,207946,9.537,54840,72959,169447,297246,0.184493652,0.245449897,0.570056452,10.242
2/26/2021,67717,83316,224201,9.684,57582,75870,185218,318670,0.180694763,0.238083284,0.581221954,10.092
2/27/2021,49210,74134,193344,10.46,58241,76548,189830,324619,0.179413405,0.235808748,0.584777847,10.11
2/28/2021,39380,69235,179312,11.052,58524,76571,193543,328638,0.178080441,0.232994967,0.588924592,10.084
3/1/2021,61212,73251,196186,10.603,59304,76962,199811,336077,0.176459561,0.229001092,0.594539347,10.153
3/2/2021,63845,76000,217727,10.126,59404,76836,203476,339716,0.17486371,0.22617716,0.598959131,10.17
3/3/2021,69028,79409,219585,9.821,59678,76648,205472,341798,0.174600202,0.22424941,0.601150387,10.183
3/4/2021,68208,80328,223099,10.026,59800,76525,207636,343961,0.17385692,0.222481619,0.603661462,10.253
3/5/2021,71576,82116,228085,9.635,60351,76353,208191,344895,0.174983691,0.22138042,0.603635889,10.246
3/6/2021,51909,77680,223086,10.018,60737,76860,212440,350037,0.173515943,0.219576788,0.60690727,10.183
3/7/2021,43859,74674,194167,11.246,61377,77637,214562,353576,0.173589271,0.219576555,0.606834174,10.211
3/8/2021,63805,76685,215390,10.373,61747,78127,217306,357180,0.172873621,0.218732852,0.608393527,10.178
3/9/2021,66566,77945,222654,10.164,62136,78405,218009,358550,0.173298006,0.218672431,0.608029564,10.183
3/10/2021,66749,72548,226975,9.91,61810,77425,219065,358300,0.172509071,0.216089869,0.611401061,10.196
3/11/2021,70888,83545,226896,9.948,62193,77885,219608,359686,0.172909149,0.21653609,0.610554762,10.185
3/12/2021,72303,87289,235390,9.518,62297,78624,220651,361572,0.172294868,0.217450466,0.610254666,10.168
3/13/2021,61239,82230,218653,10.01,63630,79274,220018,362922,0.17532693,0.218432611,0.606240459,10.167
3/14/2021,46766,82251,197503,11.292,64045,80356,220494,364895,0.175516244,0.220216775,0.604266981,10.174
3/15/2021,63519,79210,219375,10.465,64004,80717,221064,365785,0.174977104,0.220667879,0.604355017,10.187
3/16/2021,64755,79449,212999,10.073,63746,80932,219684,364362,0.174952383,0.22211976,0.602927857,10.174
3/17/2021,67223,80525,218263,10.156,63813,82071,218440,364324,0.175154533,0.225269266,0.599576201,10.209
3/18/2021,67160,80663,199142,9.482,63281,81660,214475,359416,0.176066174,0.227201905,0.596731921,10.142
3/19/2021,70267,86490,237901,9.432,62990,81545,214834,359369,0.175279448,0.226911615,0.597808937,10.13
3/20/2021,56819,84585,226477,9.851,62358,81882,215951,360191,0.173124814,0.227329389,0.599545797,10.107
3/21/2021,48498,83289,207147,10.667,62606,82030,217329,361965,0.172961474,0.226624121,0.600414405,10.018
3/22/2021,64211,79966,219940,10.615,62705,82138,217410,362253,0.173097255,0.226742084,0.600160661,10.039
3/23/2021,67257,80696,222897,10.079,63062,82316,218824,364202,0.173151163,0.22601743,0.600831407,10.04
3/24/2021,66766,79993,218339,9.718,62997,82240,218835,364072,0.173034455,0.225889385,0.601076161,9.978
3/25/2021,70017,84283,228456,9.735,63405,82757,223022,369184,0.171743629,0.224161936,0.604094435,10.014
3/26/2021,73671,89573,232020,9.458,63891,83198,222182,369271,0.173019273,0.225303368,0.601677359,10.018
3/27/2021,59721,87288,233140,9.627,64306,83584,223134,371024,0.173320324,0.225279227,0.601400448,9.986
3/28/2021,36177,68028,181975,11.484,62546,81404,219538,363488,0.172071705,0.223952373,0.603975922,10.102
3/29/2021,57760,79263,222047,10.763,61624,81303,219839,362766,0.16987259,0.22411968,0.60600773,10.123
3/30/2021,69292,87554,229521,9.697,61915,82283,220785,364983,0.169638038,0.225443377,0.604918585,10.069
3/31/2021,66010,83013,228275,9.794,61807,82715,222205,366727,0.168536813,0.225549251,0.605913936,10.08
4/1/2021,69885,87460,224060,9.649,61788,83168,221577,366533,0.16857418,0.226904535,0.604521285,10.068
4/2/2021,65229,87023,242570,9.827,60582,82804,223084,366470,0.165312304,0.225950282,0.608737414,10.12
4/3/2021,52087,86030,224649,10.381,59491,82624,221871,363986,0.163443099,0.226997742,0.609559159,10.228
4/4/2021,43477,85216,201868,11.863,60534,85080,224713,370327,0.163460941,0.229742903,0.606796156,10.282
4/5/2021,64126,86899,228634,10.496,61444,86171,225654,373269,0.164610509,0.23085496,0.604534531,10.244
4/6/2021,69443,82943,230956,9.798,61465,85512,225859,372836,0.164858007,0.229355534,0.605786458,10.258
4/7/2021,71674,83733,232605,9.787,62274,85615,226477,374366,0.166345234,0.228693311,0.604961455,10.257
4/8/2021,74099,89340,236390,9.603,62876,85883,228239,376998,0.166780726,0.227807575,0.6054117,10.251
4/9/2021,74789,87603,246860,9.174,64242,85966,228852,379060,0.169477128,0.226787316,0.603735556,10.157
4/10/2021,60555,86625,231196,9.708,65452,86051,229787,381290,0.171659367,0.225683863,0.60265677,10.061
4/11/2021,42697,74944,192885,10.531,65340,84584,228504,378428,0.172661642,0.223514116,0.603824241,9.871
4/12/2021,64421,80516,211911,10.132,65383,83672,226115,375170,0.174275662,0.223024229,0.602700109,9.819
4/13/2021,69437,83413,227034,9.718,65382,83739,225554,374675,0.174503236,0.223497698,0.601999066,9.807
4/14/2021,70739,86335,236374,9.698,65248,84111,226093,375452,0.173785198,0.224025974,0.602188828,9.795
4/15/2021,68852,82549,216329,8.974,64499,83141,223227,370867,0.173914099,0.224180097,0.601905805,9.705
4/16/2021,73349,88844,247126,8.704,64293,83318,223265,370876,0.173354437,0.224651905,0.601993658,9.638
4/17/2021,39711,87025,247156,9.623,61315,83375,225545,370235,0.165611031,0.225194809,0.60919416,9.626
4/18/2021,35229,86844,226832,10.738,60248,85075,230395,375718,0.160354308,0.226433123,0.613212569,9.655
4/19/2021,64815,82464,234135,10.222,60305,85353,233569,379227,0.15902085,0.225071,0.61590815,9.668
4/20/2021,72066,87527,238021,9.473,60680,85941,235139,381760,0.15894803,0.225117875,0.615934095,9.633
4/21/2021,68108,83804,234834,9.36,60304,85580,234919,380803,0.158360097,0.224735624,0.616904279,9.585
4/22/2021,73672,85718,243635,9.215,60993,86032,238820,385845,0.15807643,0.222970364,0.618953207,9.619
4/23/2021,76088,94228,251610,9.226,61384,86801,239460,387645,0.158351069,0.223918792,0.61773014,9.694
4/24/2021,53072,91640,242553,9.594,63293,87461,238803,389557,0.162474298,0.224513999,0.613011703,9.69
4/25/2021,40628,78958,215935,11.089,64064,86334,237246,387644,0.165265037,0.222714656,0.612020307,9.74
4/26/2021,69348,83057,230877,10.067,64712,86419,236781,387912,0.166821341,0.222779909,0.61039875,9.718
4/27/2021,68517,83306,234883,9.773,64205,85816,236332,386353,0.166182222,0.222118115,0.611699663,9.761
4/28/2021,75492,89241,238536,9.395,65260,86593,236861,388714,0.16788693,0.222767896,0.609345174,9.766
4/29/2021,72776,86776,239333,8.912,65132,86744,236247,388123,0.167812781,0.22349616,0.608691059,9.723
4/30/2021,76205,89819,250733,9.047,65148,86114,236121,387383,0.168174649,0.222296797,0.609528554,9.697
5/1/2021,60005,90249,235822,9.786,66139,85915,235160,387214,0.170807357,0.221879891,0.607312752,9.724
5/2/2021,54756,91625,218298,11.107,68157,87725,235497,391379,0.174145777,0.22414335,0.601710874,9.727
5/3/2021,68583,82858,225547,10.222,68048,87696,234736,390480,0.174267568,0.224585126,0.601147306,9.749
5/4/2021,71201,83913,231139,9.639,68431,87783,234201,390415,0.175277589,0.224845357,0.599877054,9.73
5/5/2021,69478,85127,225328,8.941,67572,87195,232314,387081,0.174568114,0.225262929,0.600168957,9.665
5/6/2021,75712,90581,245790,8.875,67991,87739,233237,388967,0.17479889,0.225569264,0.599631845,9.659
5/7/2021,77500,92727,256124,8.696,68176,88154,234007,390337,0.174659333,0.225840748,0.599499919,9.609
5/8/2021,60156,89135,232933,9.697,68198,87995,233594,389787,0.174962223,0.2257515,0.599286277,9.597
5/9/2021,59892,90956,215740,10.79,68932,87900,233229,390061,0.176721077,0.225349368,0.597929555,9.551
5/10/2021,67811,83303,234843,10.086,68821,87963,234557,391341,0.175859417,0.22477328,0.599367304,9.532
5/11/2021,73039,84660,240340,9.408,69084,88070,235871,393025,0.175775078,0.224082438,0.600142485,9.499
5/12/2021,73275,86962,244591,9.322,69626,88332,238623,396581,0.175565647,0.222733817,0.601700535,9.553
5/13/2021,77288,90756,240802,9.276,69852,88357,237910,396119,0.176340948,0.223056708,0.600602344,9.611
5/14/2021,77360,90613,251740,8.911,69832,88055,237284,395171,0.176713372,0.222827586,0.600459042,9.641
5/15/2021,62343,90618,246152,9.794,70144,88267,239173,397584,0.176425611,0.222008431,0.601565958,9.655
5/16/2021,52849,90496,225762,10.757,69138,88201,240604,397943,0.17373845,0.221642296,0.604619255,9.651
5/17/2021,61000,82157,231547,10.466,68165,88037,240133,396335,0.171988343,0.222127745,0.605883911,9.705
5/18/2021,64121,85828,240959,9.533,66891,88204,240222,395317,0.169208509,0.223122203,0.607669288,9.723
5/19/2021,72360,92892,246966,8.86,66760,89051,240561,396372,0.168427639,0.224665213,0.606907148,9.657
5/20/2021,74051,94098,258760,8.644,66298,89529,243127,398954,0.16617956,0.22440933,0.60941111,9.566
5/21/2021,77196,92276,254212,8.661,66274,89766,243480,399520,0.165884061,0.224684622,0.609431318,9.531
5/22/2021,,91906,248086,9.655,66930,89950,243756,400636,0.167059376,0.224518016,0.608422608,9.511
5/23/2021,58534,93635,224327,10.862,67877,90399,243551,401827,0.168920954,0.22496995,0.606109097,9.526
5/24/2021,68362,87218,245066,9.973,69104,91122,245482,405708,0.170329399,0.224599959,0.605070642,9.455
5/25/2021,74300,90604,245097,9.164,70801,91804,246073,408678,0.173243972,0.224636511,0.602119517,9.403
5/26/2021,77463,91287,244521,8.615,71651,91575,245724,408950,0.175207238,0.22392713,0.600865631,9.368
5/27/2021,78702,95505,253706,8.256,72426,91776,245002,409204,0.176992405,0.224279333,0.598728263,9.312
5/28/2021,77437,87790,245532,8.495,72466,91135,243762,407363,0.177890481,0.223719385,0.598390134,9.289
5/29/2021,50595,79366,208733,10.345,69342,89344,238140,396826,0.174741574,0.225146538,0.600111888,9.387
5/30/2021,43515,76907,189317,10.32,67196,86954,233139,387289,0.173503508,0.224519674,0.601976818,9.31
5/31/2021,48001,90645,199446,11.534,64288,87443,226622,378353,0.169915396,0.231114858,0.598969745,9.533
6/1/2021,74882,91329,247761,9.379,64371,87547,227002,378920,0.169880186,0.231043492,0.599076322,9.563
6/2/2021,75814,93112,252642,8.711,64135,87808,228162,380105,0.168729693,0.231009853,0.600260454,9.577
6/3/2021,74634,91795,245941,8.53,63554,87278,227053,377885,0.168183442,0.230964447,0.600852111,9.616
6/4/2021,,90625,245863,8.33,61240,87683,227100,376023,0.162862378,0.233185204,0.603952418,9.593
6/5/2021,71145,98280,246720,9.593,64665,90385,232527,387577,0.166844266,0.233205273,0.599950461,9.485
6/6/2021,59468,97949,230738,10.916,67324,93391,238444,399159,0.168664617,0.233969421,0.597365962,9.571
6/7/2021,73076,89823,244434,9.421,71503,93273,244871,409647,0.174547842,0.227691158,0.597760999,9.269
6/8/2021,74157,87450,239731,8.358,71382,92719,243724,407825,0.175030957,0.227349966,0.597619077,9.123
6/9/2021,76833,91135,249658,8.471,71552,92437,243298,407287,0.175679558,0.226957895,0.597362548,9.089
6/10/2021,80619,96871,260618,8.426,72550,93162,245395,411107,0.176474738,0.226612536,0.596912726,9.074
6/11/2021,79315,92417,262583,8.375,73516,93418,247783,414717,0.177267872,0.225257224,0.597474905,9.08
6/12/2021,66575,94843,256014,9.522,72863,92927,249111,414901,0.175615388,0.223973912,0.6004107,9.07
6/13/2021,60616,96973,237209,10.128,73027,92787,250035,415849,0.175609416,0.223126664,0.60126392,8.957
6/14/2021,70812,91366,236744,9.609,72704,93008,248937,414649,0.17533866,0.224305376,0.600355964,8.984
6/15/2021,75845,91080,245147,8.643,72945,93526,249710,416181,0.175272297,0.224724339,0.600003364,9.025
6/16/2021,77637,94628,251217,8.554,73060,94025,249933,417018,0.175196275,0.225469884,0.599333842,9.037
6/17/2021,81845,101012,255511,8.005,73235,94617,249204,417056,0.175599919,0.226868814,0.597531267,8.977
6/18/2021,80202,90601,260011,7.666,73362,94358,248836,416556,0.176115576,0.226519364,0.59736506,8.875
6/19/2021,68769,100063,245487,9.874,73675,95103,247332,416110,0.177056548,0.228552546,0.594390906,8.926
6/20/2021,63706,93724,227512,10.958,74117,94639,245947,414703,0.178723086,0.228209104,0.59306781,9.044
6/21/2021,73158,93724,238769,9.88,74452,94976,246236,415664,0.179115824,0.228492244,0.592391932,9.083
6/22/2021,73677,86445,232926,8.331,74142,94314,244490,412946,0.179544057,0.228393059,0.592062885,9.038
6/23/2021,78101,95006,245868,8.409,74208,94368,243726,412302,0.179984574,0.228880772,0.591134654,9.018
6/24/2021,82374,97872,245274,8.447,74284,93919,242264,410467,0.180974354,0.228810111,0.590215535,9.081
6/25/2021,81205,94387,252366,8.412,74427,94460,241172,410059,0.18150315,0.230357095,0.588139755,9.187
6/26/2021,70521,93019,244709,8.791,74677,93454,241061,409192,0.18249868,0.228386674,0.589114645,9.033
6/27/2021,59459,97148,231788,8.91,74071,93943,241671,409685,0.180799883,0.229305442,0.589894675,8.74
6/28/2021,71438,92124,232732,9.723,73825,93714,240809,408348,0.180789425,0.22949543,0.589715145,8.718
6/29/2021,76717,95535,229692,8.77,74259,95013,240347,409619,0.181287977,0.231954572,0.58675745,8.78
6/30/2021,77331,95757,237474,8.656,74149,95120,239148,408417,0.181552188,0.232899218,0.585548594,8.815
7/1/2021,77266,93475,241493,8.153,73420,94492,238608,406520,0.18060612,0.232441208,0.586952671,8.773
7/2/2021,73121,89085,241182,9.416,72265,93735,237010,403010,0.179313168,0.232587281,0.588099551,8.917
7/3/2021,51434,85695,226005,10.687,69538,92688,234338,396564,0.175351267,0.233727721,0.590921011,9.188
7/4/2021,47766,80913,188549,11.842,67868,90369,228161,386398,0.175642731,0.233875434,0.590481835,9.607
7/5/2021,50571,93140,206333,11.98,64887,90514,224390,379791,0.17084923,0.238325816,0.590824954,9.929
7/6/2021,70897,89048,229109,9.665,64055,89588,224306,377949,0.169480538,0.237037272,0.593482189,10.057
7/7/2021,74930,93693,233124,9.046,63712,89293,223685,376690,0.169136425,0.237046378,0.593817197,10.113
7/8/2021,74640,91825,241000,8.18,63337,89057,223615,376009,0.168445436,0.236848054,0.59470651,10.116
7/9/2021,77638,89314,235890,8.538,63982,89090,222859,375931,0.170196126,0.236984979,0.592818895,9.991
7/10/2021,68060,97489,242842,9.591,66357,90775,225264,382396,0.173529535,0.237384805,0.58908566,9.835
7/11/2021,58692,97014,224879,10.915,67918,93075,230454,391447,0.17350497,0.237771652,0.588723378,9.702
7/12/2021,69530,87376,231755,9.88,70627,92251,234086,396964,0.177917897,0.23239135,0.589690753,9.402
7/13/2021,75356,89276,232087,9.073,71264,92284,234511,398059,0.179028737,0.231834979,0.589136284,9.318
7/14/2021,75676,92499,238968,8.676,71370,92113,235346,398829,0.178948873,0.230958631,0.590092496,9.265
7/15/2021,82281,95373,245770,8.232,72462,92620,236027,401109,0.180654136,0.230909803,0.588436061,9.272
7/16/2021,80622,93169,245755,8.642,72888,93171,237437,403496,0.180641196,0.230909352,0.588449452,9.287
7/17/2021,66027,93694,242671,9.294,72598,92629,237412,402639,0.180305435,0.230054714,0.589639851,9.245
7/18/2021,57999,93360,227887,10.305,72499,92107,237842,402448,0.180145013,0.228866835,0.590988153,9.157
7/19/2021,72296,92767,234091,9.751,72894,92877,238176,403947,0.180454367,0.229923728,0.589621906,9.139
7/20/2021,74532,83833,238495,9.825,72776,92099,239091,403966,0.180153775,0.227987009,0.591859216,9.246
7/21/2021,76581,92027,241266,9.11,72905,92032,239419,404356,0.180299043,0.227601421,0.592099536,9.308
7/22/2021,79200,94393,252101,8.946,72465,91892,240324,404681,0.179066969,0.227072682,0.593860349,9.41
7/23/2021,82492,89045,249504,8.68,72732,91303,240859,404894,0.1796322,0.225498526,0.594869274,9.416
7/24/2021,68085,95940,242351,9.521,73026,91624,240814,405464,0.180104769,0.225973206,0.593922025,9.448
7/25/2021,58653,95790,226199,10.926,73120,91971,240572,405663,0.180248137,0.226717744,0.593034119,9.537
7/26/2021,73039,93383,233847,9.961,73226,92059,240538,405823,0.18043827,0.226845201,0.592716529,9.567
7/27/2021,74436,90078,236565,9.328,73212,92951,240262,406425,0.180136557,0.228703943,0.591159501,9.496
7/28/2021,75883,91599,244577,8.966,73113,92890,240735,406738,0.179754535,0.228377973,0.591867492,9.475
7/29/2021,76724,90138,243044,8.761,72759,92282,239441,404482,0.179881923,0.228148595,0.591969482,9.449
7/30/2021,81456,84841,248998,8.735,72611,91681,239369,403661,0.179881138,0.22712375,0.592995112,9.457
7/31/2021,68868,94063,241328,9.612,72723,91413,239223,403359,0.180293485,0.22662938,0.593077135,9.47
8/1/2021,59256,95846,228841,10.823,72809,91421,239600,403830,0.180296164,0.226384865,0.593318971,9.455
8/2/2021,71973,90955,234663,10.181,72657,91074,239717,403448,0.180090123,0.225739129,0.594170748,9.487
8/3/2021,73729,90785,237648,9.448,72556,91175,239871,403602,0.179771161,0.225903241,0.594325598,9.504
8/4/2021,74186,92525,244221,9.274,72313,91308,239820,403441,0.179240583,0.226323056,0.594436361,9.548
8/5/2021,80066,92722,245616,9.107,72791,91677,240188,404656,0.179883654,0.226555395,0.593560951,9.597
8/6/2021,79427,92649,253167,8.713,72501,92792,240783,406076,0.17854047,0.228508949,0.592950581,9.594
8/7/2021,64850,95898,245320,10.082,71927,93054,241354,406335,0.17701404,0.229008084,0.593977875,9.661
8/8/2021,58332,95587,227366,10.691,71795,93017,241143,405955,0.176854577,0.229131308,0.594014115,9.642
8/9/2021,69270,88826,234825,10.16,71409,92713,241166,405288,0.176193226,0.228758315,0.595048459,9.639
8/10/2021,73620,87944,237449,9.378,71393,92307,241138,404838,0.176349552,0.228009722,0.595640725,9.629
8/11/2021,75884,92505,237320,9.193,71636,92304,240152,404092,0.177276462,0.22842323,0.594300308,9.618
8/12/2021,79464,93675,236761,8.762,71550,92441,238887,402878,0.177597188,0.229451596,0.592951216,9.568
8/13/2021,79281,91720,223239,8.844,71529,92308,234611,398448,0.179519034,0.231668875,0.588812091,9.587
8/14/2021,65876,96194,204094,9.843,71675,92350,228722,392747,0.18249662,0.235138652,0.582364728,9.553
8/15/2021,62136,99544,190853,11.357,72219,92915,223506,388640,0.185824928,0.239077295,0.575097777,9.648
8/16/2021,71230,90473,201213,10.517,72499,93151,218704,384354,0.18862559,0.242357306,0.569017104,9.699
8/17/2021,74271,88353,227206,9.602,72592,93209,217241,383042,0.189514466,0.243338851,0.567146684,9.731
8/18/2021,75757,90967,233514,9.1,72574,92989,216697,382260,0.189855072,0.243261131,0.566883796,9.718
8/19/2021,78196,93479,237734,9.068,72392,92961,216836,382189,0.189414138,0.24323306,0.567352802,9.762
8/20/2021,78394,94455,241393,9.249,72266,93352,219430,385048,0.187680497,0.242442501,0.569877002,9.819
8/21/2021,70416,97694,229691,10.575,72914,93566,223086,389566,0.187167258,0.240180098,0.572652644,9.924
8/22/2021,30855,59215,135492,12.197,68446,87805,215178,371429,0.18427748,0.236397804,0.579324716,10.044
8/23/2021,66141,88437,111474,10.446,67719,87514,202358,357591,0.189375572,0.24473211,0.565892318,10.034
8/24/2021,75327,94118,102624,9.112,67869,88338,184560,340767,0.199165412,0.259232848,0.54160174,9.964
8/25/2021,77080,93624,105044,9.088,68058,88717,166207,322982,0.210717625,0.274680942,0.514601433,9.962
8/26/2021,79118,94593,113694,9.048,68190,88877,148487,305554,0.223168409,0.290871663,0.485959929,9.959
8/27/2021,79053,97712,133453,8.579,68284,89342,133067,290693,0.234900737,0.307341422,0.457757841,9.864
8/28/2021,70525,94054,207676,10.053,68300,88822,129922,287044,0.237942615,0.309436881,0.452620504,9.789
8/29/2021,71592,93111,201607,10.001,74119,93664,139367,307150,0.241312063,0.304945466,0.453742471,9.475
8/30/2021,76309,90374,217245,9.929,75572,93941,154478,323991,0.233253393,0.289949412,0.476797195,9.401
8/31/2021,79810,91827,227375,9.103,76212,93614,172299,342125,0.222760687,0.273625137,0.503614176,9.4
9/1/2021,73621,80094,203689,9.279,75718,91681,186391,353790,0.214019616,0.259139603,0.526840781,9.427
9/2/2021,81595,94069,222644,10.154,76072,91606,201956,369634,0.205803579,0.247828933,0.546367488,9.585
9/3/2021,86963,94146,241680,9.087,77202,91096,217417,385715,0.200152963,0.236174377,0.56367266,9.658
9/4/2021,71228,93184,224903,10.641,77303,90972,219878,388153,0.199156003,0.234371498,0.566472499,9.742
9/5/2021,60287,87257,208391,11.109,75688,90136,220847,386671,0.195742634,0.233107732,0.571149634,9.9
9/6/2021,57596,88184,192944,12.119,73014,89823,217375,380212,0.19203497,0.236244516,0.571720514,10.213
9/7/2021,75709,90609,220933,9.689,72428,89649,216455,378532,0.191339173,0.236833346,0.571827481,10.297
9/8/2021,76950,88629,228834,8.828,72904,90868,220047,383819,0.189943697,0.236747008,0.573309294,10.232
9/9/2021,81232,95671,224301,7.536,72852,91097,220284,384233,0.189603704,0.237087913,0.573308383,9.858
9/10/2021,87747,101779,247026,8.109,72964,92188,221047,386199,0.188928506,0.238705952,0.572365542,9.719
9/11/2021,70730,96685,240176,9.534,72893,92688,223229,388810,0.187477174,0.23838893,0.574133896,9.56
9/12/2021,68987,98875,226272,10.138,74136,94347,225784,394267,0.188035012,0.239297228,0.572667761,9.422
9/13/2021,80986,94102,226104,9.023,77477,95193,230521,403191,0.192159547,0.23609902,0.571741433,8.979
9/14/2021,80756,93811,228379,8.209,78198,95650,231585,405433,0.192875272,0.235920608,0.57120412,8.768
9/15/2021,78340,91394,230568,8.29,78397,96045,231832,406274,0.192965831,0.236404495,0.570629674,8.691
9/16/2021,74488,89829,228838,9.345,77433,95211,232480,405124,0.191134073,0.235016933,0.573848994,8.95
9/17/2021,86378,98867,239125,7.864,77238,94795,231352,403385,0.191474646,0.234998822,0.573526532,8.915
9/18/2021,79512,101726,240625,9.163,78492,95515,231416,405423,0.193605198,0.235593442,0.570801361,8.862
9/19/2021,69968,101049,225364,9.066,78633,95825,231286,405744,0.193799539,0.236171083,0.570029378,8.709
9/20/2021,72776,90084,220821,8.093,77460,95251,230531,403242,0.192093086,0.236212994,0.571693921,8.576
9/21/2021,71119,86291,219020,7.732,76083,94177,229194,399454,0.190467488,0.235764318,0.573768194,8.508
9/22/2021,73534,90374,223779,7.917,75396,94031,228225,397652,0.189602969,0.236465553,0.573931478,8.454
9/23/2021,83219,93067,224693,7.04,76644,94494,227632,398770,0.192201018,0.236963663,0.570835319,8.125
9/24/2021,87534,99011,236128,7.643,76809,94515,227204,398528,0.192731753,0.23716025,0.570107997,8.093
9/25/2021,77695,100896,236802,8.665,76549,94396,226658,397603,0.192526213,0.237412696,0.570061091,8.022
9/26/2021,59167,100351,230095,10.003,75006,94296,227334,396636,0.189105376,0.237739388,0.573155236,8.156
9/27/2021,74681,88125,221150,9.282,75278,94016,227381,396675,0.189772484,0.237010147,0.573217369,8.326
9/28/2021,71907,86334,223040,8.669,75391,94023,227955,397369,0.189725419,0.236613827,0.573660754,8.46
9/29/2021,77015,92682,234602,8.43,75888,94352,229501,399741,0.189842923,0.236032831,0.574124245,8.533
9/30/2021,86151,97728,242275,8.001,76307,95018,232013,403338,0.18918872,0.235579092,0.575232187,8.671
10/1/2021,86333,100127,229783,8.013,76136,95178,231107,402421,0.189194898,0.236513502,0.5742916,8.723
10/2/2021,75879,95490,238934,8.9,75876,94405,231411,401692,0.188890991,0.235018372,0.576090637,8.757
10/3/2021,68387,96931,225611,8.943,77193,93917,230771,401881,0.192079247,0.233693556,0.574227197,8.606
10/4/2021,78290,90055,213018,8.853,77709,94192,229609,401510,0.193541879,0.234594406,0.571863714,8.544
10/5/2021,79839,93346,222489,8.178,78842,95194,229530,403566,0.195363336,0.235882111,0.568754553,8.474
10/6/2021,82689,94441,223362,7.793,79653,95445,227925,403023,0.197638844,0.236822712,0.565538443,8.383
10/7/2021,85834,102984,235971,7.629,79607,96196,227024,402827,0.197620815,0.238802265,0.56357692,8.33
10/8/2021,87913,99286,245791,7.763,79833,96076,229311,405220,0.1970115,0.237095899,0.565892602,8.294
10/9/2021,75296,95546,238913,8.474,79750,96084,229308,405142,0.196844563,0.237161292,0.565994145,8.233
10/10/2021,62458,94608,217435,9.861,78903,95752,228140,402795,0.195888728,0.237718939,0.566392334,8.364
10/11/2021,69800,96429,208584,9.841,77690,96663,227506,401859,0.193326515,0.240539592,0.566133893,8.505
10/12/2021,80199,94057,224549,8.267,77741,96764,227801,402306,0.19323848,0.240523383,0.566238137,8.518
10/13/2021,79916,98290,229015,7.771,77345,97314,228608,403267,0.191796006,0.241314067,0.566889927,8.515
10/14/2021,84774,100379,227835,7.76,77194,96942,227446,401582,0.192224751,0.241400262,0.566374987,8.534
10/15/2021,86889,99541,239686,7.855,77047,96979,226574,400600,0.192329006,0.242084373,0.56558662,8.547
10/16/2021,73271,96279,241281,8.814,76758,97083,226912,400753,0.191534436,0.242251462,0.566214102,8.595
10/17/2021,68340,100450,228336,9.962,77598,97918,228469,403985,0.192081389,0.242380286,0.565538324,8.61
10/18/2021,77539,92687,224735,9.139,78704,97383,230777,406864,0.19344056,0.23935025,0.56720919,8.51
10/19/2021,80853,93470,224466,8.116,78797,97299,230765,406861,0.193670566,0.239145556,0.567183879,8.488
10/20/2021,83505,95880,232828,7.833,79310,96955,231310,407575,0.194589953,0.237882598,0.567527449,8.497
10/21/2021,83812,99407,238823,7.635,79173,96816,232879,408868,0.193639512,0.236790358,0.56957013,8.479
10/22/2021,86161,97834,243132,7.808,79069,96572,233372,409013,0.193316594,0.236109855,0.570573551,8.472
10/23/2021,76801,95926,240447,8.02,79573,96522,233252,409347,0.19439009,0.235795059,0.569814851,8.359
10/24/2021,68603,98602,225288,10.136,79611,96258,232817,408686,0.194797473,0.235530456,0.569672071,8.384
10/25/2021,77853,94140,217704,8.489,79655,96466,231813,407934,0.19526443,0.236474528,0.568261042,8.291
10/26/2021,70431,79863,202794,8.563,78167,94522,228717,401406,0.194733013,0.235477297,0.569789689,8.355
10/27/2021,80378,96380,236879,7.161,77720,94593,229295,401608,0.193522041,0.235535647,0.570942312,8.259
10/28/2021,87458,100694,251122,7.266,78241,94777,231052,404070,0.193632291,0.234555894,0.571811815,8.206
10/29/2021,85675,101528,244053,7.909,78171,95305,231184,404660,0.193176988,0.235518707,0.571304305,8.22
10/30/2021,74387,95120,242050,8.553,77826,95190,231413,404429,0.192434272,0.235368878,0.57219685,8.297
10/31/2021,68269,95252,236027,9.59,77779,94711,232947,405437,0.191839916,0.233602261,0.574557823,8.219
11/1/2021,77350,95333,235021,8.955,77707,94881,235421,408009,0.190454132,0.232546341,0.576999527,8.285
11/2/2021,71191,89757,224634,8.508,77815,96295,238541,412651,0.188573395,0.233357001,0.578069604,8.277
11/3/2021,74801,91871,242748,7.857,77019,95651,239379,412049,0.18691709,0.232135013,0.580947897,8.377
