201309,75455.1,81353.96666666666,112247.3,48261.53333333333,17834.233333333334,17880.333333333332,71468.46666666666,41849.6,111813.66666666667,82832.53333333334,,,,,,,,,,
201310,79403.19354838709,87278.3870967742,112913.48387096774,53124.22580645161,16019.516129032258,16391.387096774193,73765.90322580645,45670.290322580644,107238.67741935483,85028.32258064517,,,,,,,,,,
201311,70887.2,74511.86666666667,99058.56666666667,49643.4,14753.666666666666,15566.266666666666,69532.86666666667,42862.73333333333,100321.3,71283.43333333333,,,,,,,,,,
201312,63321.096774193546,70298.03225806452,92852.80645161291,45737.967741935485,14127.387096774193,14544.354838709678,67357.7741935484,35138.645161290326,93644.80645161291,76522.70967741935,,,,,,,,,,
201401,57710.354838709674,60786.45161290323,87710.32258064517,38592.51612903226,12686.451612903225,13503.09677419355,56733.51612903226,29908.645161290322,85735.54838709677,69345.74193548386,,,,,,,,,,
201402,58220.07142857143,60771.642857142855,87219.96428571429,38273.82142857143,12797.785714285714,14237.607142857143,54238.21428571428,30309.75,84017.85714285714,69030.85714285714,,,,,,,,,,
201403,66558.6129032258,72476.80645161291,98670.64516129032,44673.58064516129,13955.806451612903,15415.709677419354,69305.70967741935,36224.83870967742,98272.29032258065,76963.32258064517,,,,,,,,,,
201404,75423.93333333333,79382.0,105698.63333333333,50756.76666666667,15355.033333333333,16462.366666666665,73697.1,39589.46666666667,109514.73333333334,85049.63333333333,,,,,,,,,,
201405,81233.25806451614,84563.87096774194,110224.7741935484,53306.354838709674,18885.387096774193,18415.612903225807,74883.29032258065,40516.903225806454,118920.54838709677,86435.25806451614,,,,,,,,,,
201406,84203.3,93929.93333333333,115957.33333333333,54881.0,25147.133333333335,24323.133333333335,79672.23333333334,44386.4,122561.1,90324.4,,,,,,,,,,
201407,80836.58064516129,83134.03225806452,114174.70967741935,48875.06451612903,24023.516129032258,22619.74193548387,70161.93548387097,38169.8064516129,123435.2258064516,84456.74193548386,,,,,,,,,,
201408,85248.79166666667,85168.04166666667,120425.70833333333,49964.416666666664,24918.708333333332,23889.875,73417.25,43576.708333333336,121092.70833333333,88646.41666666667,,,,,,,,,,
201409,81175.23333333334,84699.33333333333,109595.2,51038.333333333336,19771.966666666667,19037.366666666665,76568.6,41888.9,118382.56666666667,84784.63333333333,,,,,,,,,,
201410,83868.35483870968,85127.64516129032,110078.7741935484,54890.1935483871,16707.064516129034,16946.09677419355,78861.45161290323,47144.032258064515,118895.2258064516,85401.93548387097,,,,,,,,,,
201411,73803.1,75193.8,91765.66666666667,50517.333333333336,14484.5,15585.866666666667,74224.13333333333,40726.2,106148.6,71347.33333333333,,,,,,,,,,
201412,69728.19354838709,74609.51612903226,98498.12903225806,47445.16129032258,14632.129032258064,15474.322580645161,70092.0,39034.354838709674,101704.87096774194,79458.48387096774,,,,,,,,,,
201501,61204.709677419356,61074.93548387097,88642.3870967742,36150.12903225807,12756.225806451614,14149.322580645161,58347.6129032258,31334.290322580644,85183.6129032258,68683.54838709677,,,,,,,,,,
201502,61537.75,58356.75,84393.75,36817.5,12429.75,14059.5,58424.5,32186.5,83318.75,68612.0,,,,,,,,,,
201503,69611.83870967742,72965.48387096774,101502.87096774194,44728.16129032258,14653.58064516129,15701.41935483871,72077.06451612903,38899.709677419356,100812.2258064516,77959.25806451614,,,,,,,,,,
201504,79076.0,83574.53333333334,115335.5,53929.7,16156.366666666667,17089.9,75728.1,40509.433333333334,115552.4,87543.9,,,,,,,,,,
201505,85659.74193548386,87788.90322580645,117867.29032258065,55389.8064516129,20674.516129032258,20380.451612903227,75981.3870967742,41789.83870967742,124172.80645161291,85712.7741935484,,,,,,,,,,
201506,84992.6,96494.4,121418.2,56132.13333333333,23025.333333333332,22004.566666666666,54483.13333333333,46505.433333333334,126238.36666666667,91386.56666666667,,,,,,,,,,
201507,84194.09677419355,88538.83870967742,131720.4516129032,50929.096774193546,29612.90322580645,29301.83870967742,71591.32258064517,42028.54838709677,130318.96774193548,87345.80645161291,,,,,,,,,,
201508,84897.80645161291,90297.29032258065,134745.25806451612,53188.32258064516,28816.548387096773,27353.451612903227,74103.96774193548,42676.67741935484,126760.6129032258,90494.96774193548,,,,,,,,,,
201509,82184.39130434782,89636.34782608696,130110.17391304347,55906.46666666667,24351.739130434784,22564.17391304348,74551.73913043478,40903.217391304344,120890.73913043478,88050.13043478261,,,,,,,,,,
201510,80601.66666666667,91176.375,120905.625,62564.041666666664,16431.208333333332,17024.791666666668,78289.375,42363.5,121168.20833333333,85955.83333333333,,,,,,,,,,
201511,77156.75862068965,82642.58620689655,115697.58620689655,61939.06896551724,15966.275862068966,16793.379310344826,77571.86206896552,43343.06896551724,113001.58620689655,75305.6551724138,,,,,,,,,,
201512,71060.70967741935,78579.96774193548,110306.16129032258,59510.41935483871,15952.0,16590.90322580645,71674.12903225806,40610.41935483871,108305.35483870968,84657.93548387097,,,,,,,,,,
201601,56694.06451612903,55073.3870967742,87419.32258064517,41497.22580645161,11650.741935483871,13005.0,52853.74193548387,29295.290322580644,81812.64516129032,64536.1935483871,,,,,,,,,,
201602,67916.62068965517,66678.89655172414,103039.5172413793,51392.68965517241,13710.103448275862,15476.275862068966,65619.75862068965,38984.724137931036,96873.72413793103,77512.5172413793,,,,,,,,,,
201603,70621.7741935484,75274.80645161291,119057.2258064516,58505.41935483871,15447.516129032258,16768.225806451614,72218.03225806452,41636.25806451613,112228.19354838709,85737.03225806452,,,,,,,,,,
201604,77515.43333333333,81979.26666666666,121436.13333333333,62751.0,16140.633333333333,17609.966666666667,75477.6,43141.26666666667,115155.16666666667,88704.46666666666,,,,,,,,,,
201605,81387.35483870968,87553.19354838709,126934.25806451614,66545.0,18082.1935483871,18737.548387096773,68499.16129032258,44116.32258064516,123978.03225806452,88640.03225806452,,,,,,,,,,
201606,83048.03333333334,88640.13333333333,134395.2,65378.8,23064.0,26635.3,73588.43333333333,41899.433333333334,122038.03333333334,94189.43333333333,,,,,,,,,,
201607,84102.54838709677,86352.03225806452,136142.03225806452,60550.16129032258,30098.774193548386,28925.516129032258,68879.3870967742,40847.096774193546,128219.87096774194,91623.87096774194,,,,,,,,,,
201608,84783.32258064517,86481.2258064516,133542.93548387097,64069.16129032258,26981.58064516129,25749.483870967742,69950.2258064516,40493.032258064515,129827.45161290323,92734.6129032258,,,,,,,,,,
201609,84199.76666666666,88296.46666666666,130985.36666666667,61649.26666666667,21535.133333333335,20625.566666666666,67204.33333333333,37140.13333333333,121742.1,90956.46666666666,,,,,,,,,,
201610,80757.87096774194,88911.93548387097,127430.16129032258,64532.74193548387,15571.90322580645,17148.483870967742,59131.22580645161,35902.83870967742,120205.96774193548,88571.74193548386,,,,,,,,,,
201611,79193.7,82599.6,122632.43333333333,64480.05263157895,15504.266666666666,16902.1,52490.1,36366.933333333334,117420.4,79542.3,,,,,,,,,,
201612,73024.74193548386,81261.45161290323,117132.12903225806,,15357.774193548386,16540.290322580644,46671.645161290326,34079.967741935485,112480.83870967742,90114.0,,,,,,,,,,
201701,67275.70967741935,68275.06451612903,107798.25806451614,,13239.451612903225,14879.09677419355,45697.0,32606.0,97508.48387096774,78934.51612903226,,,,,,,,,,
201702,67224.46428571429,56510.392857142855,108177.60714285714,,13847.07142857143,15739.964285714286,,,97769.28571428571,81180.0,,,,,,,,,,
201703,69662.96774193548,77884.96774193548,121731.12903225806,,14757.806451612903,16596.677419354837,,,111191.96774193548,85301.54838709677,,,,,,,,,,
201704,72022.43333333333,84165.53333333334,132462.6,,17534.724137931036,18916.758620689656,,,123985.63333333333,94500.03333333334,,,,,,,,,,
201705,77817.6129032258,85773.48387096774,124572.2258064516,,,,,,129161.09677419355,93719.09677419355,,,,,,,,,,
201706,77025.94117647059,86389.41176470589,131530.13333333333,,,,,,135070.83333333334,98757.8,,,,,,,,,,
201707,,,133606.35483870967,,,,,,133458.0,92661.875,,,,,,,,,,
201708,,,132742.5,,,,,,135465.0,,,,,,,,,,,
201709,,,133268.38461538462,,,,,,128932.07692307692,,145242.15384615384,46308.92307692308,,72730.07692307692,23634.0,23892.46153846154,48290.53846153846,36608.92307692308,,97442.07692307692
201710,,,,,,,,,,,164191.61290322582,53932.41935483871,156733.87096774194,85806.58064516129,20733.129032258064,21594.967741935485,58492.0,44524.967741935485,155471.7741935484,116669.19354838709
201711,,,,,,,,,,,126257.8,40599.566666666666,121434.33333333333,64080.666666666664,15357.766666666666,16639.6,49164.23333333333,35194.3,110803.3,80164.66666666667
201712,,,,,,,,,,,119892.06451612903,36388.0,119714.96774193548,58962.06451612903,15627.161290322581,17245.16129032258,45998.77419354839,34863.709677419356,113641.0,92395.6129032258
201801,,,,,,,,,,,108107.06451612903,31921.225806451614,110972.90322580645,49524.06451612903,13364.0,14835.225806451614,45468.709677419356,31062.1935483871,98962.51612903226,80391.41935483871
201802,,,,,,,,,,,109082.28571428571,32113.95238095238,110380.90476190476,50428.71428571428,13150.52380952381,14701.666666666666,45577.90476190476,32750.380952380954,95495.47619047618,80607.47619047618
201803,,,,,,,,,,,130284.12903225806,38484.0,124480.45161290323,62786.22580645161,15612.451612903225,16596.612903225807,48670.8064516129,36081.51612903226,117314.03225806452,91681.74193548386
201804,,,,,,,,,,,134465.16666666666,41468.76666666667,130929.5,67636.9,16074.333333333334,17523.933333333334,50468.46666666667,41052.36666666667,125209.03333333334,95543.33333333333
201805,,,,,,,,,,,191509.5357142857,60063.82142857143,129688.45454545454,97160.10714285714,24126.785714285714,26040.178571428572,76515.42857142857,59047.642857142855,183813.5,121522.92857142857
201806,,,,,,,,,,,142062.3103448276,42317.34482758621,139709.27586206896,69264.13793103448,23636.931034482757,22297.58620689655,63750.68965517241,45983.24137931035,138560.93103448275,102346.93103448275
201807,,,,,,,,,,,138948.55172413794,38364.58620689655,135561.2068965517,67021.0,25760.896551724138,24681.862068965518,72358.13793103448,43453.379310344826,136025.58620689655,97411.58620689655
201808,,,,,,,,,,,140983.27777777778,40666.5,139649.38888888888,67523.33333333333,22659.11111111111,21698.0,75635.72222222222,44000.27777777778,134783.05555555556,98791.16666666667
