month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2021-07,Brooklyn,SBS,B82-SBS,Peak,3862747,34236864,8.863346214
2021-07,Manhattan,LCL/LTD,M1,Off-Peak,8357470,51009130.8,6.103417757
2021-07,Manhattan,LCL/LTD,M1,Peak,4334693,26410125.6,6.092732657
2021-07,Manhattan,LCL/LTD,M10,Off-Peak,5239535,31821022.8,6.073253218
2021-07,Manhattan,LCL/LTD,M10,Peak,2852817,16192792.8,5.676071336
2021-07,Manhattan,LCL/LTD,M100,Off-Peak,9165476,50625072,5.523452574
2021-07,Manhattan,LCL/LTD,M100,Peak,3532706,19395648,5.490309128
2021-07,Manhattan,LCL/LTD,M101,Off-Peak,14738659,89512358.4,6.073304118
2021-07,Manhattan,LCL/LTD,M101,Peak,5716818,32702306.4,5.720368639
2021-07,Manhattan,LCL/LTD,M102,Off-Peak,9979001,57389760,5.751052635
2021-07,Manhattan,LCL/LTD,M102,Peak,4194781,21162124.8,5.044869994
2021-07,Manhattan,LCL/LTD,M103,Off-Peak,7797517,43876008,5.626920467
2021-07,Manhattan,LCL/LTD,M103,Peak,3261190,16845933.6,5.1655787
2021-07,Manhattan,LCL/LTD,M104,Off-Peak,6833531,40266507.6,5.892489198
2021-07,Manhattan,LCL/LTD,M104,Peak,2967518,15891328.8,5.355090955
2021-07,Manhattan,LCL/LTD,M106,Off-Peak,1103062,6847113.6,6.207369667
2021-07,Manhattan,LCL/LTD,M106,Peak,848808,5689202.4,6.702578675
2021-07,Manhattan,LCL/LTD,M11,Off-Peak,8943917,52457713.2,5.865183364
2021-07,Manhattan,LCL/LTD,M11,Peak,3783893,21506763.6,5.683766322
2021-07,Manhattan,LCL/LTD,M116,Off-Peak,4149483,24598944,5.92819491
2021-07,Manhattan,LCL/LTD,M116,Peak,2260046,12593404.8,5.572189593
2021-07,Manhattan,LCL/LTD,M12,Off-Peak,1274587,9375282,7.355544973
2021-07,Manhattan,LCL/LTD,M12,Peak,606330,4244158.8,6.999750631
2021-07,Manhattan,LCL/LTD,M15,Off-Peak,13175118,85699792.8,6.504669848
2021-07,Manhattan,LCL/LTD,M15,Peak,5223337,29497352.4,5.647223681
2021-07,Manhattan,LCL/LTD,M2,Off-Peak,10500489,69255518.4,6.595456497
2021-07,Manhattan,LCL/LTD,M2,Peak,5172630,32509602,6.28492701
2021-07,Manhattan,LCL/LTD,M20,Off-Peak,3117784,19315371.6,6.195224429
2021-07,Manhattan,LCL/LTD,M20,Peak,1561521,9291240,5.950121708
2021-07,Manhattan,LCL/LTD,M21,Off-Peak,1120374,6931857.6,6.187092524
2021-07,Manhattan,LCL/LTD,M21,Peak,532979,3329575.2,6.24710392
2021-07,Manhattan,LCL/LTD,M22,Off-Peak,1845931,11979874.8,6.489882233
2021-07,Manhattan,LCL/LTD,M22,Peak,1175315,6969247.2,5.929684553
2021-07,Manhattan,LCL/LTD,M3,Off-Peak,11895686,63230886,5.315446793
2021-07,Manhattan,LCL/LTD,M3,Peak,5549974,29456784,5.307553513
2021-07,Manhattan,LCL/LTD,M31,Off-Peak,5773235,30992914.8,5.368379219
2021-07,Manhattan,LCL/LTD,M31,Peak,3062083,15535389.6,5.073471098
2021-07,Manhattan,LCL/LTD,M4,Off-Peak,13881977,74777410.8,5.386654278
2021-07,Manhattan,LCL/LTD,M4,Peak,7148895,40588581.6,5.677602147
2021-07,Manhattan,LCL/LTD,M42,Off-Peak,3694997,20655349.2,5.590085513
2021-07,Manhattan,LCL/LTD,M42,Peak,2091278,11036026.8,5.277168698
2021-07,Manhattan,LCL/LTD,M5,Off-Peak,8260264,59634327.6,7.21942151
2021-07,Manhattan,LCL/LTD,M5,Peak,3495127,23652183.6,6.767188603
2021-07,Manhattan,LCL/LTD,M50,Off-Peak,1822031,10826978.4,5.942258063
2021-07,Manhattan,LCL/LTD,M50,Peak,1010769,5413629.6,5.35595136
2021-07,Manhattan,LCL/LTD,M55,Off-Peak,2932064,19504252.8,6.652055617
2021-07,Manhattan,LCL/LTD,M55,Peak,1433681,8585906.4,5.988714644
2021-07,Manhattan,LCL/LTD,M57,Off-Peak,3467980,17664933.6,5.093724185
2021-07,Manhattan,LCL/LTD,M57,Peak,2089290,10486699.2,5.019264535
2021-07,Manhattan,LCL/LTD,M66,Off-Peak,2899160,18303325.2,6.313320134
2021-07,Manhattan,LCL/LTD,M66,Peak,2123556,12860676,6.056198188
2021-07,Manhattan,LCL/LTD,M7,Off-Peak,8270797,49788158.4,6.019753405
2021-07,Manhattan,LCL/LTD,M7,Peak,3043731,16431735.6,5.398550529
2021-07,Manhattan,LCL/LTD,M72,Off-Peak,3195298,19060819.2,5.96527122
2021-07,Manhattan,LCL/LTD,M72,Peak,1461620,8885307.6,6.079081841
2021-07,Manhattan,LCL/LTD,M8,Off-Peak,1382275,8355499.2,6.044744497
2021-07,Manhattan,LCL/LTD,M8,Peak,922277,5391054,5.845374004
2021-07,Manhattan,LCL/LTD,M9,Off-Peak,3932180,24020344.8,6.108658505
2021-07,Manhattan,LCL/LTD,M9,Peak,2348742,14120557.2,6.011966065
2021-07,Manhattan,LCL/LTD,M96,Off-Peak,4287505,28594044,6.669157004
2021-07,Manhattan,LCL/LTD,M96,Peak,2437504,15109322.4,6.198686197
2021-07,Manhattan,LCL/LTD,M98,Off-Peak,601916,6159117.6,10.23252015
2021-07,Manhattan,LCL/LTD,M98,Peak,1218572,10648101.6,8.738180099
2021-07,Manhattan,SBS,M14A-SBS,Off-Peak,4782302,29136546,6.092577591
2021-07,Manhattan,SBS,M14A-SBS,Peak,2214030,12768264,5.766978767
2021-07,Manhattan,SBS,M14D-SBS,Off-Peak,7399904,45820843.2,6.192086168
2021-07,Manhattan,SBS,M14D-SBS,Peak,3842081,23213916,6.042016293
2021-07,Manhattan,SBS,M15-SBS,Off-Peak,12350828,100471028.4,8.134760552
2021-07,Manhattan,SBS,M15-SBS,Peak,7259594,57439094.4,7.912163463
2021-07,Manhattan,SBS,M23-SBS,Off-Peak,4103637,25661368.8,6.253323284
2021-07,Manhattan,SBS,M23-SBS,Peak,1941584,11640405.6,5.995313929
2021-07,Manhattan,SBS,M34A-SBS,Off-Peak,2562345,14633596.8,5.711017369
2021-07,Manhattan,SBS,M34A-SBS,Peak,1458254,7970472,5.465763852
2021-07,Manhattan,SBS,M34-SBS,Off-Peak,1883514,10791835.2,5.729628344
2021-07,Manhattan,SBS,M34-SBS,Peak,1058798,5869620,5.543663664
2021-07,Manhattan,SBS,M60-SBS,Off-Peak,9034869,102187321.2,11.31032682
2021-07,Manhattan,SBS,M60-SBS,Peak,3867325,38361200.4,9.919311255
2021-07,Manhattan,SBS,M79-SBS,Off-Peak,4008170,26661060,6.651678946
2021-07,Manhattan,SBS,M79-SBS,Peak,2250764,14541462,6.460678241
2021-07,Manhattan,SBS,M86-SBS,Off-Peak,5320781,35503776,6.672662528
2021-07,Manhattan,SBS,M86-SBS,Peak,2874085,19104696,6.647227204
2021-07,Queens,EXP,QM12/QM42,Off-Peak,113120,1344981.6,11.88986563
2021-07,Queens,EXP,QM12/QM42,Peak,241106,2923956,12.12726353
2021-07,Queens,EXP,QM15,Off-Peak,1015022,13632994.8,13.43123085
2021-07,Queens,EXP,QM15,Peak,1107270,13312922.4,12.02319434
2021-07,Queens,EXP,QM17,Off-Peak,281470,4652496,16.52927843
2021-07,Queens,EXP,QM17,Peak,695365,9664549.2,13.89852696
2021-07,Queens,EXP,QM18,Off-Peak,61403,766735.2,12.48693386
2021-07,Queens,EXP,QM18,Peak,347887,3585686.4,10.30704338
2021-07,Queens,EXP,QM1/QM31/QM5/QM35,Off-Peak,997663,15620079.6,15.65666924
2021-07,Queens,EXP,QM1/QM31/QM5/QM35,Peak,1504540,20969146.8,13.9372478
2021-07,Queens,EXP,QM20,Off-Peak,464683,6866812.8,14.77741342
2021-07,Queens,EXP,QM20,Peak,600792,7566238.8,12.59377422
2021-07,Queens,EXP,QM21,Off-Peak,294449,4685950.8,15.91430367
2021-07,Queens,EXP,QM21,Peak,701766,9062899.2,12.91441763
2021-07,Queens,EXP,QM25,Off-Peak,143090,2261217.6,15.80276469
2021-07,Queens,EXP,QM25,Peak,348462,5265172.8,15.1097474
2021-07,Queens,EXP,QM2/QM32,Off-Peak,829127,11762348.4,14.18642548
2021-07,Queens,EXP,QM2/QM32,Peak,997525,13818092.4,13.85237703
2021-07,Queens,EXP,QM6/QM36,Off-Peak,286219,4638016.8,16.20443367
2021-07,Queens,EXP,QM6/QM36,Peak,618126,8835591.6,14.29415944
2021-07,Queens,EXP,QM7/QM8,Off-Peak,375920,7588738.8,20.18711109
2021-07,Queens,EXP,QM7/QM8,Peak,956987,17007872.4,17.77231289
2021-07,Queens,EXP,X63,Off-Peak,444452,6403280.4,14.40713598
2021-07,Queens,EXP,X63,Peak,642161,7337743.2,11.42664098
2021-07,Queens,EXP,X64,Off-Peak,252884,3830882.4,15.14877335
2021-07,Queens,EXP,X64,Peak,734942,8099006.4,11.01992593
2021-07,Queens,EXP,X68,Off-Peak,185591,2934334.8,15.81076022
2021-07,Queens,EXP,X68,Peak,573845,6883693.2,11.99573613
2021-07,Queens,LCL/LTD,Q1,Off-Peak,2902216,29175609.6,10.05287325
2021-07,Queens,LCL/LTD,Q1,Peak,1562266,14164830,9.066849051
2021-07,Queens,LCL/LTD,Q10,Off-Peak,9676647,106645982.4,11.02096443
2021-07,Queens,LCL/LTD,Q10,Peak,4145374,40567705.2,9.786259382
2021-07,Queens,LCL/LTD,Q100,Off-Peak,2800019,33000404.4,11.78577874
2021-07,Queens,LCL/LTD,Q100,Peak,1216818,13561934.4,11.14540909
2021-07,Queens,LCL/LTD,Q101,Off-Peak,2932174,27532411.2,9.389760362
2021-07,Queens,LCL/LTD,Q101,Peak,1617647,13452213.6,8.315914164
2021-07,Queens,LCL/LTD,Q102,Off-Peak,2343132,19735102.8,8.422531381
2021-07,Queens,LCL/LTD,Q102,Peak,1165874,8942486.4,7.670199696
2021-07,Queens,LCL/LTD,Q103,Off-Peak,967250,8905377.6,9.206903696
2021-07,Queens,LCL/LTD,Q103,Peak,784780,6816740.4,8.686180076
2021-07,Queens,LCL/LTD,Q104,Off-Peak,1080569,7616080.8,7.048213302
2021-07,Queens,LCL/LTD,Q104,Peak,658562,4444016.4,6.748060775
2021-07,Queens,LCL/LTD,Q11,Off-Peak,2270982,27634406.4,12.16848324
2021-07,Queens,LCL/LTD,Q11,Peak,1610298,17279582.4,10.7306737
2021-07,Queens,LCL/LTD,Q110,Off-Peak,4902020,43930720.8,8.961758785
2021-07,Queens,LCL/LTD,Q110,Peak,2709687,22604302.8,8.342034634
2021-07,Queens,LCL/LTD,Q111,Off-Peak,8148844,69919920,8.580348329
2021-07,Queens,LCL/LTD,Q111,Peak,3988181,30457047.6,7.636826814
2021-07,Queens,LCL/LTD,Q112,Off-Peak,3518518,22576503.6,6.416480916
2021-07,Queens,LCL/LTD,Q112,Peak,2387821,15529996.8,6.503836259
2021-07,Queens,LCL/LTD,Q113,Off-Peak,1385292,14129071.2,10.19934512
2021-07,Queens,LCL/LTD,Q113,Peak,810659,7865301.6,9.702355244
2021-07,Queens,LCL/LTD,Q114,Off-Peak,2615616,26899635.6,10.28424494
2021-07,Queens,LCL/LTD,Q114,Peak,1112791,9792309.6,8.799774261
2021-07,Queens,LCL/LTD,Q12,Off-Peak,5556210,53839065.6,9.689890339
2021-07,Queens,LCL/LTD,Q12,Peak,2284905,20009779.2,8.75737906
2021-07,Queens,LCL/LTD,Q13,Off-Peak,3675652,33657336,9.156834216
2021-07,Queens,LCL/LTD,Q13,Peak,2028158,17709714,8.731920294
2021-07,Queens,LCL/LTD,Q15,Off-Peak,1057729,11405865.6,10.78335339
2021-07,Queens,LCL/LTD,Q15,Peak,702212,7283458.8,10.3721651
2021-07,Queens,LCL/LTD,Q15A,Off-Peak,1288950,13535701.2,10.50133923
2021-07,Queens,LCL/LTD,Q15A,Peak,713274,7337898,10.2876286
2021-07,Queens,LCL/LTD,Q16,Off-Peak,1944117,21576096,11.09814687
2021-07,Queens,LCL/LTD,Q16,Peak,1242511,13091446.8,10.53628242
2021-07,Queens,LCL/LTD,Q17,Off-Peak,9420534,84623832,8.982912434
2021-07,Queens,LCL/LTD,Q17,Peak,5426855,46060030.8,8.487426106
2021-07,Queens,LCL/LTD,Q18,Off-Peak,4126677,28816696.8,6.983026973
2021-07,Queens,LCL/LTD,Q18,Peak,2493128,16576927.2,6.649047783
2021-07,Queens,LCL/LTD,Q19,Off-Peak,2153484,20576149.2,9.554818703
2021-07,Queens,LCL/LTD,Q19,Peak,1130581,10404518.4,9.202806699
2021-07,Queens,LCL/LTD,Q2,Off-Peak,3626299,36012067.2,9.930804713
2021-07,Queens,LCL/LTD,Q2,Peak,1667998,14969487.6,8.97452371
2021-07,Queens,LCL/LTD,Q20A,Off-Peak,5277551,41231602.8,7.812639385
2021-07,Queens,LCL/LTD,Q20A,Peak,2531854,17337880.8,6.847899128
2021-07,Queens,LCL/LTD,Q20B,Off-Peak,4448451,33346998,7.496316808
2021-07,Queens,LCL/LTD,Q20B,Peak,2309335,16209972,7.019324611
2021-07,Queens,LCL/LTD,Q21,Off-Peak,1371446,15952971.6,11.6322273
2021-07,Queens,LCL/LTD,Q21,Peak,749162,7763925.6,10.36348026
2021-07,Queens,LCL/LTD,Q22,Off-Peak,5682142,58680309.6,10.32714592
2021-07,Queens,LCL/LTD,Q22,Peak,2555056,25259356.8,9.886028643
2021-07,Queens,LCL/LTD,Q23,Off-Peak,7235113,48426541.2,6.69326674
2021-07,Queens,LCL/LTD,Q23,Peak,4298757,25661296.8,5.969469035
2021-07,Queens,LCL/LTD,Q24,Off-Peak,6350188,48661462.8,7.662995615
2021-07,Queens,LCL/LTD,Q24,Peak,3359314,23917633.2,7.119796839
2021-07,Queens,LCL/LTD,Q25,Off-Peak,6298593,51295093.2,8.143897089
2021-07,Queens,LCL/LTD,Q25,Peak,4803024,35605922.4,7.413230165
2021-07,Queens,LCL/LTD,Q26,Off-Peak,401108,4651437.6,11.59647177
2021-07,Queens,LCL/LTD,Q26,Peak,750926,7776867.6,10.35637014
2021-07,Queens,LCL/LTD,Q27,Off-Peak,15254071,151406863.2,9.925669233
2021-07,Queens,LCL/LTD,Q27,Peak,8301629,77193586.8,9.298607153
2021-07,Queens,LCL/LTD,Q28,Off-Peak,4153780,42823587.6,10.30954639
2021-07,Queens,LCL/LTD,Q28,Peak,2255281,21577417.2,9.567507198
2021-07,Queens,LCL/LTD,Q29,Off-Peak,2381860,19683536.4,8.263935076
2021-07,Queens,LCL/LTD,Q29,Peak,1422142,10483804.8,7.371841068
2021-07,Queens,LCL/LTD,Q3,Off-Peak,6825263,72581248.8,10.63420542
2021-07,Queens,LCL/LTD,Q3,Peak,3019265,29274944.4,9.696049999
2021-07,Queens,LCL/LTD,Q30,Off-Peak,5605522,57425832,10.24451104
2021-07,Queens,LCL/LTD,Q30,Peak,2576113,23992617.6,9.313495798
2021-07,Queens,LCL/LTD,Q31,Off-Peak,2981431,27598478.4,9.25678924
2021-07,Queens,LCL/LTD,Q31,Peak,2009437,17480836.8,8.699370421
2021-07,Queens,LCL/LTD,Q32,Off-Peak,7944126,51583795.2,6.493325408
2021-07,Queens,LCL/LTD,Q32,Peak,3885987,23284476,5.991907847
2021-07,Queens,LCL/LTD,Q33,Off-Peak,3525778,23729850,6.730386882
2021-07,Queens,LCL/LTD,Q33,Peak,1458768,8907750,6.106351387
2021-07,Queens,LCL/LTD,Q34,Off-Peak,4452292,33801451.2,7.591921464
2021-07,Queens,LCL/LTD,Q34,Peak,1721440,12616012.8,7.328755461
2021-07,Queens,LCL/LTD,Q35,Off-Peak,3431488,59301903.6,17.28168759
2021-07,Queens,LCL/LTD,Q35,Peak,1975589,30964010.4,15.67330573
2021-07,Queens,LCL/LTD,Q36,Off-Peak,5612938,58591188,10.43859526
2021-07,Queens,LCL/LTD,Q36,Peak,2933885,29429488.8,10.03089378
2021-07,Queens,LCL/LTD,Q37,Off-Peak,3560438,33137640,9.307180746
2021-07,Queens,LCL/LTD,Q37,Peak,2469529,21365020.8,8.651455723
2021-07,Queens,LCL/LTD,Q38,Off-Peak,4150689,36259552.8,8.735791287
2021-07,Queens,LCL/LTD,Q38,Peak,2664627,20989584,7.877119011
2021-07,Queens,LCL/LTD,Q39,Off-Peak,4958629,43862446.8,8.845680288
2021-07,Queens,LCL/LTD,Q39,Peak,3079033,24537553.2,7.969240083
2021-07,Queens,LCL/LTD,Q4,Off-Peak,4610480,41665323.6,9.037090195
2021-07,Queens,LCL/LTD,Q4,Peak,2460053,20646028.8,8.39251382
2021-07,Queens,LCL/LTD,Q40,Off-Peak,2236276,19299024,8.629983061
2021-07,Queens,LCL/LTD,Q40,Peak,1202627,9321886.8,7.751270178
2021-07,Queens,LCL/LTD,Q41,Off-Peak,3747122,34086481.2,9.096709742
2021-07,Queens,LCL/LTD,Q41,Peak,2291226,19836234,8.657475954
2021-07,Queens,LCL/LTD,Q42,Off-Peak,671522,6829246.8,10.16980352
2021-07,Queens,LCL/LTD,Q42,Peak,558301,5274471.6,9.447361907
2021-07,Queens,LCL/LTD,Q43,Off-Peak,7295627,71493051.6,9.799438979
2021-07,Queens,LCL/LTD,Q43,Peak,3632759,35292376.8,9.71503389
2021-07,Queens,LCL/LTD,Q46,Off-Peak,9398794,118392699.6,12.59658416
2021-07,Queens,LCL/LTD,Q46,Peak,5897529,71234085.6,12.07863253
2021-07,Queens,LCL/LTD,Q47,Off-Peak,4802408,35444260.8,7.38051844
2021-07,Queens,LCL/LTD,Q47,Peak,3680365,24508857.6,6.659355145
2021-07,Queens,LCL/LTD,Q48,Off-Peak,1564255,29019560.4,18.55168141
2021-07,Queens,LCL/LTD,Q48,Peak,678042,10610571.6,15.64884122
2021-07,Queens,LCL/LTD,Q49,Off-Peak,3079337,20502309.6,6.658027231
2021-07,Queens,LCL/LTD,Q49,Peak,1948748,11976843.6,6.145917071
2021-07,Queens,LCL/LTD,Q5,Off-Peak,6340889,56321240.4,8.88223093
2021-07,Queens,LCL/LTD,Q5,Peak,3108622,25720552.8,8.273940286
2021-07,Queens,LCL/LTD,Q50,Off-Peak,3665218,50294606.4,13.72213233
2021-07,Queens,LCL/LTD,Q50,Peak,1880660,24134425.2,12.83295503
2021-07,Queens,LCL/LTD,Q54,Off-Peak,8454182,68181904.8,8.064873077
2021-07,Queens,LCL/LTD,Q54,Peak,3694722,26504348.4,7.173570407
2021-07,Queens,LCL/LTD,Q55,Off-Peak,4140107,37065070.8,8.952684266
2021-07,Queens,LCL/LTD,Q55,Peak,2209422,17303446.8,7.831662218
2021-07,Queens,LCL/LTD,Q56,Off-Peak,5535026,37264316.4,6.73245553
2021-07,Queens,LCL/LTD,Q56,Peak,2638758,16428862.8,6.225983133
2021-07,Queens,LCL/LTD,Q58,Off-Peak,18454539,146457835.2,7.936141629
2021-07,Queens,LCL/LTD,Q58,Peak,9184338,66294086.4,7.218167101
2021-07,Queens,LCL/LTD,Q59,Off-Peak,5684399,43716502.8,7.690611233
2021-07,Queens,LCL/LTD,Q59,Peak,3107145,20971047.6,6.749298021
2021-07,Queens,LCL/LTD,Q6,Off-Peak,5667590,46741500,8.247156199
2021-07,Queens,LCL/LTD,Q6,Peak,2298609,17611257.6,7.661702186
2021-07,Queens,LCL/LTD,Q60,Off-Peak,10784332,84869766,7.869728603
2021-07,Queens,LCL/LTD,Q60,Peak,4000300,29045588.4,7.260852536
2021-07,Queens,LCL/LTD,Q64,Off-Peak,2906399,29424844.8,10.12415873
2021-07,Queens,LCL/LTD,Q64,Peak,1993390,18209088,9.134734297
2021-07,Queens,LCL/LTD,Q65,Off-Peak,6887987,60235776,8.745047864
2021-07,Queens,LCL/LTD,Q65,Peak,4119954,32454561.6,7.877408728
2021-07,Queens,LCL/LTD,Q66,Off-Peak,8664864,69590145.6,8.031302696
2021-07,Queens,LCL/LTD,Q66,Peak,4432598,33160694.4,7.481096729
2021-07,Queens,LCL/LTD,Q67,Off-Peak,1944210,19543032,10.05191415
2021-07,Queens,LCL/LTD,Q67,Peak,1364081,12536186.4,9.19020674
2021-07,Queens,LCL/LTD,Q69,Off-Peak,5301156,40122810,7.568690678
2021-07,Queens,LCL/LTD,Q69,Peak,3266706,23820073.2,7.291771344
2021-07,Queens,LCL/LTD,Q7,Off-Peak,2377994,19757170.8,8.308335008
2021-07,Queens,LCL/LTD,Q7,Peak,1296521,10857945.6,8.374677772
2021-07,Queens,LCL/LTD,Q72,Off-Peak,3370282,23383976.4,6.938284808
2021-07,Queens,LCL/LTD,Q72,Peak,1758041,9804736.8,5.577080853
2021-07,Queens,LCL/LTD,Q76,Off-Peak,3751317,39595543.2,10.55510457
2021-07,Queens,LCL/LTD,Q76,Peak,2270065,23307249.6,10.26721684
2021-07,Queens,LCL/LTD,Q77,Off-Peak,3136700,29610676.8,9.440072943
2021-07,Queens,LCL/LTD,Q77,Peak,2027622,18160956,8.956775967
2021-07,Queens,LCL/LTD,Q8,Off-Peak,6415606,50149764,7.81683975
2021-07,Queens,LCL/LTD,Q8,Peak,3988777,29138990.4,7.305244289
2021-07,Queens,LCL/LTD,Q83,Off-Peak,5209315,48530966.4,9.316189633
2021-07,Queens,LCL/LTD,Q83,Peak,2374202,20177344.8,8.498579649
2021-07,Queens,LCL/LTD,Q84,Off-Peak,2717207,31532976,11.60492226
2021-07,Queens,LCL/LTD,Q84,Peak,1341350,14273269.2,10.64097305
2021-07,Queens,LCL/LTD,Q85,Off-Peak,6981133,71961249.6,10.30796142
2021-07,Queens,LCL/LTD,Q85,Peak,3486409,32303649.6,9.265593796
2021-07,Queens,LCL/LTD,Q88,Off-Peak,6118889,73176357.6,11.95909218
2021-07,Queens,LCL/LTD,Q88,Peak,3327883,36717973.2,11.03343273
2021-07,Queens,LCL/LTD,Q9,Off-Peak,2525182,20017605.6,7.927193208
2021-07,Queens,LCL/LTD,Q9,Peak,1364924,9966949.2,7.302200855
2021-07,Queens,SBS,Q44-SBS,Off-Peak,15731121,161241310.8,10.24982967
2021-07,Queens,SBS,Q44-SBS,Peak,5864343,55154138.4,9.404998719
2021-07,Queens,SBS,Q52-SBS,Off-Peak,3852926,54580320,14.16594038
2021-07,Queens,SBS,Q52-SBS,Peak,2085261,28454238,13.64540842
2021-07,Queens,SBS,Q53-SBS,Off-Peak,9279567,113040057.6,12.18160908
2021-07,Queens,SBS,Q53-SBS,Peak,4637101,53854632,11.61385788
2021-07,Queens,SBS,Q70-SBS,Off-Peak,3353875,44250750,13.19391748
2021-07,Queens,SBS,Q70-SBS,Peak,1343843,15399900,11.45959759
2021-07,Staten Island,EXP,SIM10,Off-Peak,1796359,33224043.6,18.49521371
2021-07,Staten Island,EXP,SIM10,Peak,1151223,19210600.8,16.68712387
2021-07,Staten Island,EXP,SIM11,Off-Peak,525472,9495014.4,18.06949638
2021-07,Staten Island,EXP,SIM11,Peak,604297,10552910.4,17.46311896
2021-07,Staten Island,EXP,SIM15,Off-Peak,387402,7206166.8,18.6012638
2021-07,Staten Island,EXP,SIM15,Peak,552074,9392968.8,17.01396697
2021-07,Staten Island,EXP,SIM1/SIM1C,Off-Peak,5691136,91068494.4,16.00181307
2021-07,Staten Island,EXP,SIM1/SIM1C,Peak,1855718,29808302.4,16.06294836
2021-07,Staten Island,EXP,SIM2,Off-Peak,529830,14441882.4,27.25757771
2021-07,Staten Island,EXP,SIM2,Peak,721037,17796276,24.68150178
2021-07,Staten Island,EXP,SIM22,Off-Peak,483174,12069216,24.97902619
2021-07,Staten Island,EXP,SIM22,Peak,317156,6906276,21.77564353
2021-07,Staten Island,EXP,SIM25,Off-Peak,536590,14860764,27.694821
2021-07,Staten Island,EXP,SIM25,Peak,380377,7943688,20.88372325
2021-07,Staten Island,EXP,SIM26,Off-Peak,474108,11793250.8,24.87460832
2021-07,Staten Island,EXP,SIM26,Peak,267467,5595710.4,20.92112448
2021-07,Staten Island,EXP,SIM30,Off-Peak,311749,6220868.4,19.9547341
2021-07,Staten Island,EXP,SIM30,Peak,556059,9521960.4,17.12401094
2021-07,Staten Island,EXP,SIM31,Off-Peak,328194,6458914.8,19.68017331
2021-07,Staten Island,EXP,SIM31,Peak,374776,6539713.2,17.44965846
2021-07,Staten Island,EXP,SIM32,Off-Peak,100061,2206591.2,22.05246
2021-07,Staten Island,EXP,SIM32,Peak,302295,6151708.8,20.35001836
2021-07,Staten Island,EXP,SIM34,Off-Peak,417760,7939530,19.00500287
2021-07,Staten Island,EXP,SIM34,Peak,574210,9951174,17.33019975
2021-07,Staten Island,EXP,SIM35,Off-Peak,390912,6606338.4,16.89980968
2021-07,Staten Island,EXP,SIM35,Peak,568084,9678646.8,17.03735152
2021-07,Staten Island,EXP,SIM3/SIM3C,Off-Peak,2875162,42119852.4,14.64955797
2021-07,Staten Island,EXP,SIM3/SIM3C,Peak,1129308,16892290.8,14.95809009
2021-07,Staten Island,EXP,SIM5/SIM5X,Off-Peak,463030,8889310.8,19.19813144
2021-07,Staten Island,EXP,SIM5/SIM5X,Peak,520065,9480711.6,18.22985896
2021-07,Staten Island,EXP,SIM6/SIM6X,Off-Peak,1170553,22455619.2,19.18376972
2021-07,Staten Island,EXP,SIM6/SIM6X,Peak,756889,12734330.4,16.82456794
2021-07,Staten Island,EXP,SIM7,Off-Peak,745978,13477165.2,18.06643788
2021-07,Staten Island,EXP,SIM7,Peak,597441,9802184.4,16.40694964
2021-07,Staten Island,EXP,SIM8/SIM8X,Off-Peak,1061297,24586873.2,23.16681683
2021-07,Staten Island,EXP,SIM8/SIM8X,Peak,548894,10920906,19.89620218
2021-07,Staten Island,EXP,SIM9,Off-Peak,471339,9050760,19.20223024
2021-07,Staten Island,EXP,SIM9,Peak,423297,7354296,17.3738439
2021-07,Staten Island,LCL/LTD,S40/S90,Off-Peak,2632288,38111443.2,14.47844734
2021-07,Staten Island,LCL/LTD,S40/S90,Peak,1190312,16826929.2,14.13657024
2021-07,Staten Island,LCL/LTD,S42,Off-Peak,210764,2960298,14.04555806
2021-07,Staten Island,LCL/LTD,S42,Peak,266996,3559705.2,13.33242895
2021-07,Staten Island,LCL/LTD,S44/S94,Off-Peak,4008706,47052432,11.7375612
2021-07,Staten Island,LCL/LTD,S44/S94,Peak,1923767,22033180.8,11.45314417
2021-07,Staten Island,LCL/LTD,S46/S96,Off-Peak,4308455,48481099.2,11.25254858
2021-07,Staten Island,LCL/LTD,S46/S96,Peak,1957528,21291760.8,10.87686143
2021-07,Staten Island,LCL/LTD,S48/S98,Off-Peak,3403527,34313968.8,10.08188529
2021-07,Staten Island,LCL/LTD,S48/S98,Peak,1410519,13801161.6,9.78445636
2021-07,Staten Island,LCL/LTD,S51/S81,Off-Peak,2383426,30377628,12.74536235
2021-07,Staten Island,LCL/LTD,S51/S81,Peak,1081286,13176622.8,12.18606622
2021-07,Staten Island,LCL/LTD,S53,Off-Peak,5669214,68941476,12.16067624
2021-07,Staten Island,LCL/LTD,S53,Peak,2648081,29079662.4,10.98140971
2021-07,Staten Island,LCL/LTD,S54,Off-Peak,1531706,20192997.6,13.18333779
2021-07,Staten Island,LCL/LTD,S54,Peak,726360,8907289.2,12.26291261
2021-07,Staten Island,LCL/LTD,S55/S56,Off-Peak,1319656,19708884,14.93486484
2021-07,Staten Island,LCL/LTD,S55/S56,Peak,799953,11714472,14.64395033
2021-07,Staten Island,LCL/LTD,S57,Off-Peak,1613463,20990080.8,13.00933508
2021-07,Staten Island,LCL/LTD,S57,Peak,928620,11120932.8,11.97576274
2021-07,Staten Island,LCL/LTD,S59,Off-Peak,3261841,42139731.6,12.91900237
2021-07,Staten Island,LCL/LTD,S59,Peak,1547953,21253017.6,13.72975639
