ComplexID,Boro,Station,Line,Latitude,Longitude,Opening,Closing,Y1904-05,Y1905-06,Y1906-07,Y1907-08,Y1908-09,Y1909-10,Y1910-11,Y1911-12,Y1912-13,Y1913-14,Y1914-15,Y1915-16,Y1916-17,Y1917-18,Y1918-19,Y1919-20,Y1920-21,Y1921-22,Y1922-23,Y1923-24,Y1924-25,Y1925-26,Y1926-27,Y1927-28,Y1928-29,Y1929-30,Y1930-31,Y1931-32,Y1932-33,Y1933-34,Y1934-35,Y1935-36,Y1936-37,Y1937-38,Y1938-39,Y1940,Y1941,Y1942,Y1943,Y1944,Y1945,Y1946,Y1947,Y1948,Y1949,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
623,Manhattan,Canal St,Manhattan CBD Transfer,40.718697,-74.000977, , ,1225821,2237124,2430586,2702540,3003756,3263259,3285162,3455220,3610005,7761493,9514446,10947462,11614920,10213289,9399763,11994174,12685787,13583942,14719486,16336763,16830188,17611000,18253318,18752573,19835748,18140381,17034550,16414222,15179573,14804661,14631945,14732513,14286849,13277946,13129252,13217471,13559855,14116403,14058536,13550498,13463822,14869555,14060886,13674673,12594039,12203935,11639025,11552351,11124527,10362278,10157143,10125425,9803879,9447545,9279094,9133786,8975232,9301092,9467104,9737492,9564880,9108490,9274642,8711660,8776866,8226507,8023266,8045937,8065000,7581766,7341503,7188565,7257962,7836673,8200193,8247478,8667319,8789648,9112043,9086635,9738322,10956339,12193041,12691532,9081076,8478653,8111390,7744767,7909251,7928493,8246499,7500663,7456396,8718704,9335880,10531330,13578273,17699470,16858187,15561802,15313624,15666415,15965933,16444588,15970032,16007057,15577018,15529659,15227139,15104077,15094135,15274896,16285516,15995877,15861864,4881373
625,Manhattan,Delancey St/Essex St,Manhattan CBD Transfer,40.718517,-73.988233, , ,,,,,,,,13227929,13819061,7885567,6376304,6892806,7648984,7032026,7429849,9240620,10040297,11126708,11776459,14200520,15815237,15666325,15606447,14974169,13121727,12611217,11572148,10131966,9628854,9366514,9040254,9920217,11343375,11279149,11462932,11872874,11999100,12145100,12524411,12152407,12649670,13929803,13770517,12170685,9841394,9455628,8714340,8362607,7927652,7152959,6928979,7029885,6724681,6512951,6546085,6580278,6586980,6641947,6465002,6463697,6303833,5775783,5921535,5656012,5616536,5140718,4920297,4577030,4234484,3947565,3932296,3608315,3457957,3631197,3725853,3731943,3881142,3812338,3850337,3527341,3542825,3572131,3618547,3543784,3340818,3132076,2992582,2993144,3098713,3221873,3239171,3113166,3191449,3706517,4010741,4156715,4513142,4668756,4721469,4889089,5083448,5588232,5833377,6203633,6297228,6745791,7172867,7280936,7759914,7909365,8226975,8458101,8128719,7922586,8861296,3388714
619,Manhattan,Broadway-Lafayette St/Bleecker St,Manhattan CBD Transfer,40.725115,-73.995331, , ,1528256,2781419,3153285,3468111,3929602,4332717,4266060,4517472,4762160,4745676,4719946,4737513,5132653,4753048,3727582,4616294,4606900,4518883,4585808,4608728,4601348,4737464,4500089,4655976,4449335,4175897,3951365,3641105,3389839,3334844,3344966,3910058,4694903,4790688,5044522,5381932,5992410,6274701,6697736,6005268,6046523,6730747,6371814,6500653,6391288,6610756,6496192,6956671,7056806,6550018,6819379,6605687,6172162,5708504,5597179,5320539,5271335,5221469,4980621,4948813,4899346,4547813,4547448,5000924,5141033,4787888,4527478,4325014,4256699,4017725,3866841,3792308,3710831,3845327,3752476,3496338,3449728,3242290,3256500,3281428,3359227,3372525,3421690,3434893,3993627,4350597,4239725,4345895,4682215,4960732,4823322,5193038,5559123,6704379,7861456,8797764,9021857,7384711,7045436,7951789,8808922,9600869,10292447,10815409,10439953,11062580,11651990,11792114,12560629,12913327,12666868,12405639,11956465,11414999,12455155,4062645
167,Manhattan,West 4 St,Manhattan CBD Transfer,40.732338,-74.000495, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476022,3238545,4088171,4718351,5293985,5988126,6746362,7357320,7936971,8409445,8687223,8599004,8847062,9847357,10010588,9645108,9131278,8868443,8563732,8457904,8202248,7606744,7640121,7607162,7502261,7419425,7699457,7836637,7910409,8092855,7942922,7884807,7804881,7654489,8142523,8938095,9430654,8700450,8155482,7607050,7421571,7475035,7388022,7153945,7348470,8008219,8613925,8661232,9102902,9345583,9503115,9604919,9482565,8823735,8135002,7907054,8742435,8919334,8651300,8866506,9315697,9854448,9758474,9969022,10242412,11089451,11850830,12485842,12450239,11574810,10618440,10786527,11181872,11649587,12249863,12587648,12297799,12295023,12506322,12727443,13533369,13942101,14147148,13955067,13849130,13446383,14063633,4503429
618,Manhattan,14 St/8 Av,Manhattan CBD Transfer,40.739757,-74.002515, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,173356,2400759,5764010,10160651,12206850,13517838,13359117,13699691,14221245,15021534,11997451,11791368,12420639,12796481,13223183,14021125,14002123,12273978,9965003,9478630,9194955,9216731,9165940,8332608,8048764,8169236,7865121,7550499,7355101,7738888,7816756,8044867,7789018,7444721,7412806,6898799,7051466,6672759,6648085,6163943,5974543,5618588,5197647,4800601,4457131,4225069,4296546,4530442,4696882,4720291,5001414,4885264,4933306,4860146,4818022,4753281,4747035,4768732,4555855,4586408,4372183,4375886,4579789,4882029,4818734,4902248,5085463,6154571,6770205,7697808,8159405,8516315,8397479,8997821,9408565,10198181,10985541,11568852,11129412,11795495,12415290,13044037,13903211,14340856,14763727,14572075,14153266,14324670,14239275,4463227
601,Manhattan,14 St/6 Av,Manhattan CBD Transfer,40.738007,-73.998381, , ,,,,,,,,,,,,,,,5324909,8749222,10093000,10949399,11840502,12308701,14419585,15237127,15836296,16829531,18927905,19751232,19003988,16891961,14413932,13953526,14131486,14290366,13303669,12330996,12404516,12957330,18966584,19686965,19867516,19683586,19999152,21815451,21871752,20522108,17786866,17174563,16591215,16332840,15689818,14549450,13941410,13530224,12974881,12611510,12601937,12904445,12960676,13288449,13010671,13375468,13479288,12482798,12519745,12928201,13246564,12385524,11702569,11043553,10527255,10269659,9874367,9580076,9692932,10176274,10561736,10359032,10372749,10013846,10265145,10316037,10401499,10711732,10854113,10951151,11511339,10394715,9688806,9586240,9634367,9862572,10012173,10316763,10362735,11240170,12367942,12929785,13215582,13467200,13928910,13930104,13880788,14134446,14761349,15304268,15220076,15029178,15199211,15487097,15844699,16215866,16121318,16118952,15187056,15002214,14736035,5057029
602,Manhattan,14 St-Union Square,Manhattan CBD Transfer,40.734836,-73.990688, , ,4235675,7340009,8688025,10199636,11799083,12805993,12516177,13010049,14086688,14217527,13653604,14411124,15716588,24732791,24278498,27564888,28712863,31688515,34367385,37831750,40198381,42546915,44700261,47605164,50789435,54158933,54650075,52998049,51067320,51474726,50836210,50910076,50154659,47653075,46865665,47033963,45825052,44609571,41925228,39894035,40155655,44012728,45162478,38321023,30329854,29535487,28790180,28734139,27642479,25357585,24140951,23754329,23106899,22712844,22966253,22831142,22459725,23145686,22347590,22516448,22849718,21766662,21972664,21081858,20831171,18989296,17877008,17458025,16864720,16293519,15276436,14344201,14191136,14577496,14700392,13916763,13844173,13326081,13481758,13333384,14179258,15608951,16748178,17494796,15888015,15096468,14121465,13759039,14228614,15155079,15738464,16122998,16406170,19391449,21766798,23851302,26068141,27590846,28008398,28818755,29941157,31621871,33744169,35545653,34245245,34730692,34927178,34639575,35309414,35677468,35320623,34289822,34557551,33124407,32385260,10830712
607,Manhattan,34 St-Herald Square,Manhattan CBD Transfer,40.749501,-73.987992, , ,,,,,,,,,,,,,,,,11087119,12666574,14723077,16434286,19163092,21853851,24122794,26584878,27684533,29258274,30383928,30632776,29397882,27580115,27805121,27882978,28277054,27497518,25596390,25105026,26718774,42433883,45404242,47776997,47568814,49090654,52863389,51447541,48143523,42141711,40996595,39491654,38327854,36730642,35579376,36191946,35932124,34556851,34027161,33367094,33177383,32550340,32577051,31295775,31924300,30806092,29397739,30937644,31757740,32405215,29574856,28294432,27072564,25631744,25144426,23886616,23164232,22902287,23869053,24710297,22796772,23636476,23308148,23687747,23439885,22998958,22988375,22771834,22266512,22425354,20745428,19719339,20501159,21934299,23319368,23313307,23833114,24300410,27153622,30374794,33715832,34800309,36236228,34930603,34765156,35125023,36403459,38564625,39040943,36945680,37769752,37731386,37154138,38213448,39285568,39541865,39000352,39672507,39111312,39385436,12826841
611,Manhattan,Times Sq-42 St/PABT,Manhattan CBD Transfer,40.755383,-73.987453, , ,5121966,8870359,10391676,11307623,10116897,11275435,11663025,12709311,13211957,13664628,14307694,15174578,17293601,18695488,30624698,38949213,44142833,49036746,53835135,60388549,65557667,73212955,80971566,89723896,91881334,95433063,93737333,87534560,84479490,90428812,92905782,95128887,98186359,98483307,99384835,101447902,90142566,92619546,97304481,96331016,98901946,102511841,97610531,86108217,72301164,69526222,69084616,68237035,66447227,61471590,59840226,60057536,59220864,59097793,59788984,60844479,60695449,61699499,60682324,63153684,61789803,55419863,56961093,54959799,55336845,50511126,48353612,43875274,42520658,39982644,36982138,33624066,33443763,34913648,35657236,35236398,35001494,33893936,35108682,35050824,35544497,36161433,37091028,37627567,35378256,33695482,32655526,32534302,33411954,35550509,36241178,37012367,38355401,41058777,43633617,48878727,51817684,53434865,52506980,53521104,54121544,55487274,58506230,60880668,58099313,58422597,60604822,62069437,63617614,65948730,66359208,64531511,64815739,65060656,65020294,20341240
609,Manhattan,42 St-Bryant Pk/5 Av,Manhattan CBD Transfer,40.754198,-73.984573, , ,,,,,,,,,,,,,,,,,,,,,,676502,2721807,2844870,3697791,4171596,4187092,4028092,3910431,3911781,3731778,3842313,3815273,3679247,3681559,4476565,16453023,17859820,18439898,18724728,19983214,22661943,22219413,21438188,20083285,19803180,19356959,19542964,19210388,18286749,18177458,17918580,17711358,17432529,17214971,17567882,17317854,17449912,16838407,17103233,16788120,15735113,16392755,18588294,18082982,16547952,15281686,14187451,13800357,13531578,12760122,12287000,12316210,12940290,13768943,13666871,13975689,13848833,13586169,13381811,12583714,11391579,10558241,9971722,12087047,11477581,10566351,10248520,10196349,10554203,10523004,10797956,11201765,12201409,13166962,13955178,12822010,11321938,11033309,12062301,12297955,12859057,13575482,14200488,13502111,13979224,14752187,14917245,15527439,15896805,16220605,16934142,16594289,16056128,17213702,5405394
610,Manhattan,Grand Central-42 St,Manhattan CBD Transfer,40.751785,-73.976843, , ,3641345,6300138,7784967,9118318,12486515,14006397,13799160,14995523,16939238,19551405,20505859,23819740,27234283,28614780,24026505,28444254,29397748,29938128,33139199,35864163,37234126,39254119,40206328,44371196,46350969,50911189,50155122,46052297,41926470,41416391,40330172,41277423,42077019,41926197,40318242,40940811,38573821,39932159,41588289,41685881,43977391,45732670,43864091,42341601,39565213,38883013,38294746,38514763,38874800,37611001,38232918,39070012,39137017,38815378,38779429,39361056,38692377,39454597,38610608,40827236,40819262,39067142,41314629,41312843,41470627,38182799,35221745,33400454,32136519,31865033,30604700,29614727,29979697,31335335,32652012,31219190,31856105,31140668,31198243,31455888,32032705,33335356,34586672,34811521,34512896,32613327,30150159,29358802,29917936,31465268,31491751,32155918,31998302,34443717,36246102,39820637,40800094,40225215,39020110,39821812,40269479,41169802,42981811,44600738,42002971,41903210,42795505,42984249,44893301,46074652,46737564,46121509,44928488,45207849,45745700,13162826
612,Manhattan,Lexington Av-53 St/51 St,Manhattan CBD Transfer,40.757757,-73.971457, , ,,,,,,,,,,,,,,,2239342,3491596,3679489,3641393,3966193,4318458,4610454,4932884,5266588,5923222,6284672,6692857,7015455,6859822,6698328,8430153,9402350,10241978,11162098,13878130,15021917,16102074,15737887,16192534,17010573,16656396,17609303,19239493,19452881,18753461,16739285,15874744,15549499,15559111,15296724,14188677,14128632,13607888,13371860,13863781,14544319,15112860,16543888,17404677,16946286,17940048,18303597,17284898,18548374,19025143,19838473,18862518,17644816,16933025,16443295,16073699,15526429,15158814,15618785,17044340,17937031,17221946,17576660,17418868,17475553,17670556,17584253,17876546,18174072,18601042,18623072,17239536,15986062,15448994,15379625,16045826,16258576,15934616,16544203,18793463,19710651,20689512,19603483,18945832,17507267,18261306,18733815,19635446,20523760,20475053,18618358,18025148,18948032,19280036,20262110,20513370,20479923,19929405,18940774,18585755,18957465,5718725
614,Manhattan,59 St-Columbus Circle,Manhattan CBD Transfer,40.76811,-73.981891, , ,1950467,3210230,3960434,4414893,5091909,5857853,5888120,6312293,6615407,6778410,6874466,7551950,8588463,8395665,6991965,7928261,7983600,8021767,8585352,9042739,8847047,9118059,9244493,9819924,9494812,9868401,9403299,8947422,10622514,13130671,13131231,14458101,15445985,16064161,16082240,16459723,17061256,17000308,17551891,18313995,20010896,21835571,21907987,19840436,16886286,16653834,15946313,15432236,15082793,13423680,13176042,13840450,13875310,13731733,13920778,13548384,13557711,13881853,13154329,13240619,12727592,11653896,12130914,12514805,12897290,12321333,11656430,10989246,10818088,10745799,10231059,10067704,10077918,10901206,11579906,11378429,11609536,11278190,11402903,11400989,11006090,10775682,10627375,10875098,11230799,10592284,10540367,10616937,11000272,11851808,12072763,12404245,12797316,14521839,15664991,16284864,16324078,15507879,15283073,17599338,18495667,19355917,20303125,20858197,20418815,20711058,21300892,21599586,22774421,23566961,23299666,23203443,22929203,22991014,23040650,7618925
613,Manhattan,Lexington Av/59 St,Manhattan CBD Transfer,40.762796,-73.967686, , ,,,,,,,,,,,,,,,3448345,6447800,7368681,7975141,8582763,9762129,10589533,11439514,12376870,13705212,14896140,16274046,16394920,15932484,15256412,15071981,14797478,14764987,14135242,13465147,13168748,13156226,12998494,12690928,12608280,12470337,13373642,14768226,15025096,13694063,11527029,11395386,11218652,11045396,10712902,10012285,10139037,10493443,10147295,10092886,10213204,10194094,10538449,11443964,11967646,12770504,13551443,14479443,15537931,15816173,16609159,15516652,14907195,14612088,14157605,14277004,13795209,13552749,13976987,14606078,14897488,14190996,14481128,14289820,14479701,14284428,14422876,14854485,15616948,15616466,14976062,13275288,12027568,11041850,11317278,11844294,12087411,13246112,13233601,15076987,15626193,16812957,17300862,16432320,16089575,16843476,17312244,18065257,19296354,20053574,18924005,19553597,20377141,20628942,21282767,21557198,21407792,21000635,17888188,16955204,16760813,6273480
605,Manhattan,168 St-Washington Heights,Upper Manhattan/Bronx Transfer,40.841085,-73.939743, , ,,135353,841758,1311815,1675253,2044313,2305347,2530430,2772042,2928458,2967812,3125007,3917152,3579358,3551450,3907460,3834800,3747000,3853390,4018369,4208109,4719161,4826602,5016053,5388814,5971850,6056434,5854452,8383644,6940701,6597620,6920905,6897343,6904063,6949236,7068236,7564977,8034293,8605209,8608857,8789819,9130836,9001183,8099001,6896657,6851720,6904285,6715951,6555078,6052102,5891301,5934232,5714506,5636058,5852835,6221136,6390791,6712361,5392046,5667790,5477918,5044238,4554944,4289940,4406479,4152721,3975267,3786353,3677895,3705481,3608989,3454817,3410224,3580770,3728683,3715205,3852740,3752822,3966181,3938450,3913776,4072340,4230204,4310146,4245146,4012285,3931555,3941475,4145903,4356078,4399642,4434363,4255370,4966447,5460280,5689799,6008311,6229701,6312792,6397112,6466242,6705557,7068332,7703324,7532891,7325739,7500154,7503282,7884456,8090476,8009233,8217661,7945871,8150537,6156288,3265733
603,Bronx,149 St-Grand Concourse,Upper Manhattan/Bronx Transfer,40.818558,-73.927272, , ,,450284,671618,737179,761482,850607,825449,838837,823903,782258,759757,789036,942457,881685,1269900,1603699,1782600,1714452,1795541,1998108,2192162,2232826,2359685,2411692,2390364,2686733,2820451,2622728,2784741,2038166,2020317,2246081,2284570,2245354,2196274,2226290,2267866,2390446,2333627,2285505,2389998,2592073,2566770,2519621,2391492,2326966,2263067,2217008,2031467,1765907,1813417,1786568,1756497,1765968,1826389,1813075,1853849,1898783,1845923,1830552,1731468,1630252,1647130,1667226,1713907,1627950,1597480,1494784,1474430,1484634,1379951,1385268,1495452,1600567,1572529,1510093,1561147,1508035,1607417,1634313,1736390,1811753,1842958,1870685,1861955,1790533,1732665,1757934,1840382,1923538,1908627,1886186,1932506,2392059,2525142,2695631,2861071,3144631,3238418,3339938,3169948,3096279,3112547,3454530,3660150,3979328,4169699,4104847,4427399,4536888,4424754,4381900,4255015,3972763,3931908,1815785
604,Bronx,161 St-Yankee Stadium,Upper Manhattan/Bronx Transfer,40.827883,-73.925905, , ,,,,,,,,,,,,,8900,175050,512756,707742,769660,852700,1393000,1901058,1782939,1854932,2271225,2743984,3395516,3513855,3456868,3644080,3484055,4639998,5461047,6020308,6426424,6630133,6689120,6860702,6888210,7482901,7219255,7073650,7381248,8766905,8623882,8465415,8142580,8358062,7566531,7274615,7283513,6210759,6442290,6371503,6169679,6447625,5886361,6113538,6725039,6679386,6579182,6147949,6093639,5547800,5819447,6010526,6376879,5606887,5545070,5412513,5399618,4812836,4476369,4714941,4646032,4822582,4881749,4760551,4761008,4422514,4547648,4388750,4579367,4611571,4696002,4787106,4473021,4492307,4456813,4506654,4797366,4869059,4902201,5174881,5190387,6120674,6287870,6403511,6660715,6848109,7060571,7455364,7221332,7462504,7836990,8576546,8410256,8434247,8605893,8831015,8766012,8961029,8922188,8784407,8596506,8392290,8254928,3221651
352,Brooklyn,New Lots Ave,New Lots Line,40.666235,-73.884079,10/16/1922, ,,,,,,,,,,,,,,,,,,,,,832169,1531297,1685910,2026301,2208224,2334920,2346838,2250776,2134391,2248449,3120041,3666519,3799475,3340186,3152948,2943444,2859409,2771086,2667708,2590015,2506379,2639867,2526248,2344293,1985122,1900476,1917173,1493826,1262920,1122276,1042384,1019189,1048346,1072341,1116467,1146957,1189369,1205762,1259614,1344225,1396248,1432080,1493259,1527597,1612510,1532635,1427802,1326263,1239193,1157741,1035560,980503,958853,1020250,1064927,986080,931482,864626,827120,797176,872933,902700,965567,984601,1000134,1004865,943412,963064,979942,985877,963743,988908,1041541,1272652,1353947,1343851,1420953,1463821,1460769,1574321,1652096,1678719,1783927,1840488,1781691,1885350,1954353,1857630,1975478,2038532,2155220,2065205,1810576,1644379,1643487,800943
351,Brooklyn,Van Siclen Ave,New Lots Line,40.665449,-73.889395,10/16/1922, ,,,,,,,,,,,,,,,,,,,,,676263,1263581,1410312,1627968,1667628,1753765,1809175,1767279,1809427,1803460,1839489,1855838,1831753,1726474,1667198,1645202,1577945,1573456,1566230,1509360,1501096,1603820,1607256,1457233,1173284,1065298,982326,879062,801717,730737,713383,744125,793722,923321,942177,957783,984889,983326,995757,1028018,1024415,954644,996865,987569,1042489,997481,912583,879977,822385,802298,745472,711715,714169,771256,825760,807295,797593,749445,709903,695381,789506,838878,947769,944807,915809,874515,794893,779801,781891,773527,760768,778396,769379,815986,800327,759618,802672,793815,794434,845002,861617,874245,914388,958573,956623,1023416,1061359,1016466,1060055,1048755,304082,1250237,1078048,854150,853106,413650
350,Brooklyn,Pennsylvania Av,New Lots Line,40.664635,-73.894895,11/24/1920, ,,,,,,,,,,,,,,,,,682360,1618610,2316154,3151558,2681193,2469364,2527085,2875930,2950364,2999791,2976707,2867035,2761537,2836854,2859651,2913643,2910932,2751647,2687810,2686354,2640147,2646927,2702823,2683683,2695011,2897776,2810624,2550696,2206231,2029718,1814546,1728561,1577553,1474706,1438175,1422915,1447862,1469091,1487986,1524160,1538517,1514188,1523637,1581177,1545808,1571326,1673718,1654646,1675175,1640365,1608487,1486197,1394690,1360547,1248466,1170970,1101392,1118825,1143419,1041758,1001744,946123,880107,822967,928345,973614,1081514,1200008,1251829,1137344,1094050,1100732,1138226,1173294,1145296,1164438,1215655,1450536,1494837,1469393,1551315,1598755,1621255,1687270,1749473,1762596,1825213,1865416,1786525,1805195,1805956,1690851,1752108,1746438,2111790,753493,1054654,1279685,1360708,662596
349,Brooklyn,Junius St,New Lots Line,40.663515,-73.902447,11/24/1920, ,,,,,,,,,,,,,,,,,935900,1503800,1623768,1797328,2102691,2560103,2648275,2986903,2979904,2931675,2910575,2777337,2536686,2542289,2539293,2617051,2544828,2359525,2333478,2336259,2333466,2369898,2410077,2360888,2464152,2674836,2630221,2340100,1818586,1641695,1486280,1288349,1131799,958059,1026397,1089259,1117386,1117406,1135756,1183760,1170551,1125735,1087640,1094806,1024215,857984,800982,803955,883525,754629,648418,597356,529844,482372,423229,389651,378472,389236,405695,371374,348425,303299,277894,282680,376238,384090,444044,496827,503190,439468,417283,399065,394960,396187,380443,381990,403710,500904,504158,485484,531351,547721,559548,626405,627933,633760,645442,660409,628879,672366,678990,660013,690625,727369,928235,681935,298119,620548,676092,346436
348,Brooklyn,Rockaway Av,New Lots Line,40.662549,-73.908946,11/24/1920, ,,,,,,,,,,,,,,,,,1228900,2147300,2443992,2715252,2728193,2816801,2618746,2905849,2913841,2868129,2778116,2652177,2508518,2486552,2466335,2510772,2415777,2231438,2203394,2155037,2118779,2086603,2032523,1870477,1876235,1979421,2032788,2132221,1862781,1754516,1640817,1534645,1433735,1337076,1318793,1358526,1389412,1420225,1463574,1532615,1703343,1795450,1775242,1759089,1651541,1466855,1478254,1433725,1462671,1316262,1221138,1137779,1092919,1116218,1083659,1062544,1153373,1289515,1351736,1276911,1214896,1128523,1078880,1046872,1161223,1165165,1324030,1383278,1357902,1206569,1200342,1158449,1148115,1163693,1148061,1160829,1239663,1490929,1512363,1504867,1596728,1628823,1647398,1748049,1743119,1741118,1759237,1825246,1758538,1787382,1792136,1682755,1753354,1763824,526505,1534978,1685468,1412271,1451431,722986
347,Brooklyn,Saratoga Av,New Lots Line,40.661453,-73.916327,11/24/1920, ,,,,,,,,,,,,,,,,,721010,1333990,1649684,2253031,3020321,3475484,3557613,4029901,4350075,4632209,4687244,4454548,4303544,4568986,4682472,4742835,4681152,4402228,4231401,4284887,4167263,4215285,4258148,4149287,4210988,4403309,4150179,3728881,3097663,2856926,2717514,2619121,2548807,2456466,2379085,2392482,2381761,2380349,2386978,2437485,2469037,2504440,2468453,2460971,2280501,2066250,2092479,2127224,2279336,2220465,2094719,1983367,1814102,1677029,1470822,1334751,1197126,1231900,1253409,1180808,1186730,1155506,1125117,1129292,1230079,1312813,1442878,1464620,1423542,1345546,1308144,1295238,1278644,1303567,1301719,1295973,1318607,1491289,1499989,1496233,1590897,1619708,1585376,1615304,1573097,1645632,1673813,1720382,1663923,1699652,1743578,1676421,1777399,1791700,2442282,1208956,1702107,1535733,1556357,786160
346,Brooklyn,Sutter Av-Rutland Rd,New Lots Line,40.664717,-73.92261,11/24/1920, ,,,,,,,,,,,,,,,,,1097700,1825500,2094307,2435458,3005622,3334593,3587770,4228675,4549130,4889060,4781195,4467438,4216982,4430189,4501054,4502950,4273940,4011606,3955673,3906564,3811050,3816434,3769785,3630472,3632264,3737400,3531191,3220058,2688539,2472260,2349672,2288186,2292683,2222416,2159661,2169278,2139644,2175697,2188841,2228364,2255386,2259515,2258425,2257724,2220438,2065275,2200383,2361001,2617444,2651105,2582971,2430887,2195935,2038240,1785608,1672090,1561957,1580141,1592998,1505756,1503564,1424481,1377495,1388293,1458349,1537567,1681623,1765996,1707239,1644952,1531789,1546501,1519583,1579241,1541393,1523028,1565884,1827912,1828395,1825523,1976281,2041107,2042356,2143838,2229276,2261573,2282569,2335881,2219406,2317306,2370949,2288256,2419794,2467381,2420464,2035027,1049559,1968448,2019485,995590
345,Brooklyn,Crown Heights-Utica Av,New Lots Line,40.668897,-73.932942,8/23/1920, ,,,,,,,,,,,,,,,,,3888000,3240300,3544077,4131112,4707610,6077103,7149484,8455607,9999487,11339579,11456469,11514946,10886717,11373611,11599238,11830424,11262200,10815362,10856374,11071003,11190395,11693367,11991955,11881675,11967186,13085827,12663014,12032533,11160800,10695454,10092310,9423815,8399774,7541686,7194458,7072165,6968999,6975122,6939029,6855587,6661582,6479325,6397200,6479713,6388431,6058457,6349286,6630930,7187717,6974313,6837426,6575570,6377267,6254660,5855696,5428093,5239799,5440306,5634599,5447027,5612630,5615775,5771791,5780473,5930175,6094098,6308868,6410619,6642446,6282103,6038442,6121235,6381996,6468295,6525189,6675451,6884704,7909422,8157157,8344353,8105914,8256438,7988935,8170389,8045350,7973874,8303467,8573661,8330192,8498343,8438284,8469613,8534705,8690082,8965908,9051970,8954499,7920192,7933008,3654953
344,Brooklyn,Kingston Av,New Lots Line,40.669399,-73.942161,8/23/1920, ,,,,,,,,,,,,,,,,,1837000,2115210,2209085,2376798,2440892,2588438,2665567,2931586,3011984,3150409,3126765,3048950,2942138,3002707,3070722,3116598,2856528,2700261,2639681,2574203,2474548,2523688,2581516,2527807,2602755,2685014,2586498,2438454,2068175,1930095,1846015,1783104,1720038,1617873,1567013,1587547,1566518,1549256,1529787,1525519,1562718,1497368,1469793,1494628,1477812,1431097,1570227,1698063,1892243,1821057,1733560,1623177,1524872,1459764,1353151,1272082,1239363,1290935,1352312,1323284,1295292,1251485,1232749,1235200,1271353,1273663,1325053,1353430,1316528,1229617,1139191,1135996,1159819,1229581,1207164,1246670,1228961,1404648,1485166,1579841,1652636,1587581,1479024,1482215,1477721,1493746,1486763,1544975,1450448,1485344,1519113,1515277,1545567,1564089,1573003,1560437,1474988,1443692,1472802,620880
343,Brooklyn,Nostrand Av,New Lots Line,40.669847,-73.950466,8/23/1920, ,,,,,,,,,,,,,,,,,1399900,1520400,1569616,1693585,1793299,1949471,1953817,2148779,2233616,2370494,2338704,2284275,2178214,2206322,2251125,2240513,2025807,1941436,1900267,1915155,1871933,1910218,1944943,1962587,2101039,2220932,2145913,1958597,1652817,1537046,1434580,1403986,1349131,1278042,1233086,1235874,1230217,1217809,1215024,1207293,1211560,1203772,1213834,1249881,1239229,1173174,1293326,1415802,1578969,1552567,1479405,1414086,1291091,1203600,1090175,1037115,1001002,1053583,1091325,1041207,1034588,1001530,1019850,1015929,985940,995330,1030717,1058024,1026125,933822,875743,881485,880213,904639,898386,912822,901230,1082019,1162425,1231685,1264329,1304281,1219726,1227694,1231518,1221856,1251246,1250756,1200968,1290482,1324424,1313227,1327377,1358826,1386067,1358853,1295175,1250715,1370372,512753
359,Brooklyn,Brooklyn College-Flatbush Av,Nostrand Av Line,40.632836,-73.947642,8/23/1920, ,,,,,,,,,,,,,,,,,1546000,1807000,1854033,2138214,2583842,3349360,3839247,4513642,5187570,5823587,5947938,5655704,5392863,5600381,5683672,5951232,5791453,6433913,6624920,6678508,6831848,7330793,7438604,7276496,7344876,7535819,7454510,7363221,6883173,6805173,6468388,6115297,5751208,5471153,5354928,5304785,5207901,5335002,5417869,5567257,5793202,5702080,5604447,5845989,5821981,5522780,5581921,5561445,5619776,5187996,4797990,4777993,4522929,4478440,4272843,4106048,4158740,4391195,4502895,4191661,4037268,3820690,3685195,3529211,3729804,4011584,4377763,4558962,4567096,4340176,4040418,3896759,4062792,4274985,4230704,4350350,4423547,5008658,5313129,5499297,5700073,5577393,5622451,5794464,5730642,5761658,5849991,6035079,5951280,6335954,6547958,6384496,6562226,6447908,6487608,6321530,6107780,5822873,5684108,2404776
